AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
99,1,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕಲ್ಕುಂಟೆ,
99,2,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಬಳಿಗಟ್ಟೆ,
99,3,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ (ಹೊಸಕಟ್ಟಡ)   ವಡ್ಡನಹಳ್ಳಿ,
99,4,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕಲ್ಲೇನಹಳ್ಳಿ,
99,5,"ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ: 1, ಗುಡ್ಡದರಂಗವ್ವನಹಳ್ಳಿ - 1",
99,6,"ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ: 2, ಗುಡ್ಡದರಂಗವ್ವನಹಳ್ಳಿ - 2",
99,7,ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ:3 ಗುಡ್ಡದರಂಗವ್ವನಹಳ್ಳಿ - 3,
99,8,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ:1,(ಹೊಸಕಟ್ಟಡ) ಆಯಿತೋಳು ಮಜುರೆ ಗುಡ್ಡದರಂಗದರಂಗವ್ವನಹಳ್ಳಿ",
99,9,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ:2,(ಹೊಸಕಟ್ಟಡ)ಆಯಿತೋಳು ಮಜುರೆ ಗುಡ್ಡದರಂಗವ್ವನಹಳ್ಳಿ",
99,10,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಐನಹಳ್ಳಿ,
99,11,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕುರುಬರಹಟ್ಟಿ (ಮ) ಐನಹಳ್ಳಿ,
99,12,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಬೀರಾವರ",
99,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಕೊಠಡಿ ಸಂಖ್ಯೆ:1, ವಿಜಾಪುರ",
99,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಕೊಠಡಿ ಸಂಖ್ಯೆ:2,ವಿಜಾಪುರ",
99,15,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ, ಓಬವ್ವನಾಗತಿಹಳ್ಳಿ",
99,16,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಆಲಘಟ್ಟ",
99,17,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಚಿಕ್ಕಾಲಘಟ್ಟ",
99,18,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ: 1 ಲಕ್ಷ್ಮೀಸಾಗರ - 1,
99,19,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ: 2 ಲಕ್ಷ್ಮೀಸಾಗರ - 2,
99,20,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಪಾಠ ಶಾಲೆ ಕೆ.ಬಳ್ಳೆಕಟ್ಟೆ,
99,21,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ  (ಹೊಸಕಟ್ಟಡ)ಕೊಠಡಿ ಸಂಖ್ಯೆ:1,ತಮಟಕಲ್ಲು",
99,22,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ  (ಹೊಸಕಟ್ಟಡ)ಕೊಠಡಿ ಸಂಖ್ಯೆ:2,ತಮಟಕಲ್ಲು",
