AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
24,1,ಸರಕಾರಿ  ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಧರ್ಮನಗರ (ಆಲೂರ ಎಲ್ ಟಿ),
24,2,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಬಸವನಗರ)ಹಿರೇಗುಳಬಾಳ ಎಲ್ ಟಿ,
24,3,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಸೀತಿಮನಿ,
24,4,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಮನಹಳ್ಳಿ,
24,5,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಹೊಸೂರ,
24,6,ಸರಕಾರಿ ಕಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ನಾಗಸಂಪಗಿ,
24,7,ಸರಕಾರಿ ಕಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ನಾಗರಾಳ,
24,8,ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಬಲ ಭಾಗ ನಾಯನೇಗಲಿ,
24,9,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.( ಎಡ ಭಾಗ )ರೂಮ್ ನಂ.3 ನಾಯನೇಗಲಿ,
24,10,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಮಂಕಣಿ,
24,11,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಡೊಮನಾಳ,
24,12,"ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಎಡ ಭಾಗ ಬೊಮ್ಮಣಗಿ, ಪು .ಕೇ.",
24,13,ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಬಲ ಭಾಗ ಬೊಮ್ಮಣಗಿ  ಪು.ಕೇ,
24,14,ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಚಿಕ್ಕಮ್ಯಾಗೇರಿ,
24,15,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ರೂಮ್ ನಂ 2,ಹಿರೇಮ್ಯಾಗೇರಿ",
24,16,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಹಂಡರಗಲ್ಲ್,
24,17,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ .ರೂಮ ನಂ.1 ಸುತಗುಂಡಾರ,
24,18,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ .ರೂಮ ನಂ.6 ಸುತಗುಂಡಾರ,
24,19,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಪೂರ್ವ ಭಾಗ ರಾಂಪೂರ,
24,20,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಪಶ್ಚಿಮ ಭಾಗ,ರಾಂಪೂರ",
24,21,ಗಾಮ್ರ ಪಂಚಯತ ಕಚೇರಿ.ರಾಂಪೂರ್ ಪು ಕೆ,
24,22,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ,  ರೂಮ್ ನಂ.1 ಪೂರ್ವ ಭಾಗ,ರಾಂಪೂರ್ ಪು ಕೆ",
24,23,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ,ರೂಮ್  ನಂ.4, ಮಧ್ಯದ ಕೋಣೆ ,ಗುಳಬಾಳ ಪು ಕೆ",
24,24,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ  ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ,ರೂಮ್  ನಂ.4,(ಮುತ್ತತ್ತಿ)ಗುಳಬಾಳ ಪು ಕೇ",
24,25,"ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ  ಶಾಲೆ. ಕೋಣೆ ನಂ,1 ಜಡ್ರಾಮಕುಂಟಿ",
24,26,"ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ  ಶಾಲೆ. ಕೋಣೆ ನಂ,4 ಜಡ್ರಾಮಕುಂಟಿ",
24,27,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಕೋಣೆ ನಂ. 8,ಶಿರಗುಪ್ಪಿ ಪು ಕೆ (ಇಲಾಳ)",
24,28,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ.ಕೋಣೆ ನಂ.4(ತೆಳಗಿನಹಾಳ)ಶಿರಗುಪ್ಪಿ  ಪು ಕೆ  ,",
