AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
38,1,ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ ( ಎಡ ಭಾಗ),
38,2,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ)ಹುರುಸುಂಡಗಿ,
38,3,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಎಡ ಭಾಗ) ತಂಗಡಗಿ,
38,4,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಬಲ ಭಾಗ) ತಂಗಡಗಿ,
38,5,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ,
38,6,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ತಳಕ,
38,7,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಎಡ ಭಾಗ) ಹೆಡಿಗಿಮದ್ರ,
38,8,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಬಲ ಭಾಗ)ಹೆಡಿಗಿಮದ್ರ,
38,9,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ)ಠಾಣಗುಂದಿ,
38,10,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ)ಠಾಣಗುಂದಿ,
38,11,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ವಿಶ್ವಾಸಪೂರ (ಠಾಣಗುಂದಿ ತಾಂಡಾ),
38,12,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ಬೊಮ್ಮಶೆಟ್ಟಹಳ್ಳಿ,
38,13,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ)ತುಮಕುರ,
38,14,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ)ತುಮಕುರ,
38,15,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ ಮುದ್ನಾಳ,
38,16,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ ಮುದ್ನಾಳ ದೊಡ್ಡ ತಾಂಡಾ (ಭೀಮ ನಗರ),
38,17,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ಮುದ್ನಾಳ ಸಣ್ಣತಾಂಡಾ,
38,18,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ಉಮ್ಲಾನಾಯಕ ತಾಂಡಾ,
38,19,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಉರ್ದು ಮುಸ್ಲೀಂ ಪುರ  ಕಟ್ಟಡ  (ಬಲಭಾಗ) ಮಾರ್ಕೆಟ ರೋಡ ಯಾದಗಿರಿ,
38,20,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಉರ್ದು ಮುಸ್ಲೀಂಪುರ ಕಟ್ಟಡ (ಎಡ ಭಾಗ) ಮಾರ್ಕೆಟ ರಸ್ತೆ ಯಾದಗಿರಿ,
38,21,ಅಬ್ದುಲ ಕಲಾಂ ಆಜಾದ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ ಹಿ.ಪ್ರಾ ಶಾಲಾ ಕಟ್ಟಡ ಯಾದಗಿರಿ,
38,22,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ ಹೆಂಡಗಾರ ಅಗಸಿ ಯಾದಗಿರಿ,
38,23,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ) ಶರಣ ನಗರ ಶಹಾಪೂರ ಪೇಟ ಯಾದಗಿರಿ,
38,24,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ) ಶರಣ ನಗರ  ಶಹಾಪೂರ ಪೇಟ ಯಾದಗಿರಿ,
38,25,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ ಭೋವಿವಾಡಾ (ಬಲ ಭಾಗ) ಯಾದಗಿರಿ,
38,26,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟ ಡ ಭೋವಿವಾಡಾ (ಎಡ ಭಾಗ) ಯಾದಗಿರಿ,
