AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
125,1,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕೆಸವಿನಮನೆ",
125,2,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕಂಬೀಹಳ್ಳಿ",
125,3,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ಉತ್ತರ ಭಾಗ)ತೊಗರಿಹಂಕಲ್‌",
125,4,"ಸರ್ಕಾರಿ ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಪೂರ್ವಭಾಗ) ತೊಗರಿಹಂಕಲ್‌",
125,5,"ಹಳೇ ಗ್ರಾಮ ಪಂಚಾಯ್ತಿ ಕಟ್ಟಡ,ಮೇಲಿನಹುಲುವತ್ತಿ",
125,6,"ವಲಯ ಅರಣ್ಯ ಅಧಿಕಾರಿಗಳ ಕಛೇರಿ,ಮುತ್ತೋಡಿ",
125,7,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಕೊಂಕಳಮನೆ",
125,8,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಸಿದ್ದಾಪುರ(ಸುಗಡ ವಾನಿ)",
125,9,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಸುಗುಡ ವಾನಿ  ಕಳವಾಸೆ",
125,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಜಾಗರ",
125,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕೊಳಗಾಮೆ",
125,12,"ಸರ್ಕಾರಿ ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮಹಲ್ ಬಿಸಗ್ನಿ ಮಠ",
125,13,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಎಮ್ಮೆಖಾನ್‌ (ಮುತ್ತಿನಪುರ)",
125,14,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ದೇವರಹಳ್ಳಿ",
125,15,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ಭಕ್ತರಹಳ್ಳಿ",
125,16,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಕಾಮೇನಹಳ್ಳಿ",
125,17,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಪಾದಮನೆ",
125,18,"ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು,(1ನೇಭಾಗ) ಸಖರಾಯಪಟ್ಟಣ",
125,19,"ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು,2ನೇಭಾಗ ಎಡ ಭಾಗ ಸಖರಾಯಪಟ್ಟಣ",
125,20,"ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು,2ನೇಭಾಗ  ಬಲ ಭಾಗ ಸಖರಾಯಪಟ್ಟಣ",
125,21,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ(ಉತ್ತರಭಾಗ)ಸಖರಾಯಪಟ್ಟಣ,
125,22,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದಕ್ಷಿಣಭಾಗ,ಸಖರಾಯಪಟ್ಟಣ",
125,23,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಉತ್ತರ ಭಾಗ ಅಗ್ರಹಾರ",
125,24,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದಕ್ಷಿಣ ಭಾಗ ಅಗ್ರಹಾರ",
125,25,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಬಾಣೂರು",
125,26,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಬಲಬಾಗ)ಗುಬ್ಬಿಹಳ್ಳಿ",
125,27,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಎಡಭಾಗ)ಗುಬ್ಬಿಹಳ್ಳಿ",
125,28,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಜೋಡಿಹೋಚಿಹಳ್ಳಿ",
125,29,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ವಡೇರಹಳ್ಳಿ",
125,30,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,(ಬಲಭಾಗ)ಗುಂಡುಸಾಗರ",
125,31,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ(ಎಡಭಾಗ)ಗುಂಡುಸಾಗರ,
125,32,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹಳ್ಳದಹಳ್ಳಿ",
125,33,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಡಿ. ಕಾರೇಹಳ್ಳಿ",
125,34,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಚಿಕ್ಕದೇವನೂರು",
125,35,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ(ಪೂರ್ವಭಾಗ)ದೇವನೂರು,
125,36,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ(ಪಶ್ಚಿಮ ಭಾಗ)ದೇವನೂರು,
125,37,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ನಾಗರಾಳು (ಹೊಸ ಕಟ್ಟಡ) ಉತ್ತರ ಭಾಗ",
125,38,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ನಾಗರಾಳು (ಹೊಸ ಕಟ್ಟಡ) ದಕ್ಷಿಣ ಭಾಗ",
125,39,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಬ್ಯಾಲದಾಳು",
125,40,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ನಾಗೇನಹಳ್ಳಿ",
125,41,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ (1ನೇಭಾಗ)ಪಿಳ್ಳೇನಹಳ್ಳಿ,
125,42,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,2ನೇಭಾಗ,ಪಿಳ್ಳೇನಹಳ್ಳಿ",
125,43,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಬಿಳೇಕಲ್ಲಹಳ್ಳಿ",
125,44,"ಮಹಿಳಾ ಸಮಾಜ ,ಬಿಳೇಕಲ್ಲಹಳ್ಳಿ",
125,45,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಸರಪನಹಳ್ಳಿ",
125,46,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹಳಸುಬಾಳು",
125,47,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮಲ್ಲೇನಹಳ್ಳಿ",
125,48,"ಸಡಿಯಪ್ಪ ಚಟ್ಟಿಯಾರ್‌ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ,(ಉತ್ತರ ಭಾಗ)ಮಲ್ಲೇನಹಳ್ಳಿ",
125,49,"ಸಡಿಯಪ್ಪ ಚಟ್ಟಿಯಾರ್‌ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ,(ದಕ್ಷಿಣ ಭಾಗಗ)ಮಲ್ಲೇನಹಳ್ಳಿ",
