AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
92,1,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ನವಗ್ರಾಮ, ಚಲ್ಲಾ ಕೂಡ್ಲೂರು",
92,2,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹೊಸಕಟ್ಟಡ ನವಗ್ರಾಮ, ಮಾಟೂರು",
92,3,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ವತ್ತುಮುರವಣಿ",
92,4,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೀರಹಳ್ಳಿ",
92,5,"ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ, (ಪೂರ್ವ ಭಾಗ) ಹಚ್ಚೋಳ್ಳಿ",
92,6,ಸರ್ಕಾರಿ ಪ್ರೌಡಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ಹಚ್ಚೋಳ್ಳಿ),
92,7,ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ (ಕೊನೆ ಕಟ್ಟಡ) ಹಚ್ಚೋಳ್ಳಿ,
92,8,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹೊಸ ಬಸರಹಳ್ಳಿ.",
92,9,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಎ.ಕೆ.ಹಾಳು.",
92,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ ನಂ 1, ಹೊಸ ಕಟ್ಟಡ ನವಗ್ರಾಮ, ಚಿಕ್ಕಬಳ್ಳಾರಿ.",
92,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ ನಂ 2, ಹೊಸ ಕಟ್ಟಡ ನವಗ್ರಾಮ, ಚಿಕ್ಕಬಳ್ಳಾರಿ.",
92,12,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ನವಗ್ರಾಮ, ಹೊನ್ನಾರಹಳ್ಳಿ.",
92,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೊತ್ತಲಚಿಂತ.",
92,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೈರಾಗಾಂ ದಿನ್ನಿ.",
92,15,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ಬಸ್ ನಿಲ್ದಾಣ ಹತ್ತಿರ) ರಾವಿಹಾಳ್",
92,16,"ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಕಛೇರಿ, ರಾವಿಹಾಳ್",
