AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
103,1,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ  ಜಿಟ್ಟಿನಕಟ್ಟೆ,
103,2,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಕೊಠಡಿ ಸಂಖ್ಯೆ-1 ಕ್ಯಾರಕಟ್ಟೆ,
103,3,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೊಠಡಿ ಸಂಖ್ಯೆ-2 ಕ್ಯಾರಕಟ್ಟೆ",
103,4,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಬಾಲೇನಹಳ್ಳಿ,
103,5,ಜಿ.ವಿ.ವಿ.ಡಿ.ಎಸ್. ಫ್ರೌಢ ಶಾಲೆ  ಅರಸೀಕೆರೆ-1,
103,6,"ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಸಮೂಹ ಸಂಪನ್ಮೂಲ ಕೇಂದ್ರ) ಅರಸಿಕೆರೆ",
103,7,"ಸರ್ಕಾರಿಕಿರಿಯಪ್ರಾಥಮಿಕ ಶಾಲೆ,ತಿಮ್ಮಲಾಪುರ",
103,8,ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬಲಭಾಗ ಆಸ್ಪತ್ರೆ ಹತ್ತಿರ ಅರಸೀಕೆರೆ-3 ಕೊಠಡಿ ಸಂಖ್ಯೆ-1,
103,9,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಉತ್ತರ ಭಾಗ  ಆಸ್ಪತ್ರೆ ಹತ್ತಿರ ಅರಸೀಕೆರೆ-4 ಕೊಠಡಿ ಸಂಖ್ಯೆ-2,
103,10,ಜಿ.ವಿ.ವಿ. ಡಿ.ಎಸ್.  ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ:2 ಅರಸೀಕೆರೆ.5,
103,11,ಜಿ.ವಿ.ವಿ.ಡಿ.ಎಸ್. ಪ್ರೌಢ ಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ:3 ಅರಸಿಕೆರೆ -5,
103,12,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ(ಪೂರ್ವಭಾಗ)ಬಸವನಕೋಟೆ,
