AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
12,1,ಸರ್ಕಾರಿ ಕಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋಣೆ ನಂ-1 ಗಜಾನನ ಮಹಾರಾಜ ನಗರ ಟಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,2,ಸರಕಾರಿ ಕಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋಣೆ ನಂ.3 ಗಜಾನನ ಮಹಾರಾಜ ನಗರ ಟಿಲಕವಾಡಿ ಬೆಳಗಾವಿ,
12,3,ಸರಕಾರಿ ಮರಾಠಿ ಗಂಡು ಮತ್ತು ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ ನಂ.25 ಕಾರ್ಪೋರೆಸನ ಹಿಂದುಗಡೆ ಗೋವಾವೇಶ ಬೆಳಗಾವಿ,
12,4,ರಜಪುತ ಬಂಧು ಹೈಸ್ಕೂಲ ಪಶ್ಚಿಮ ಭಾಗದ ಕೋನೆ ಸೋಮವಾರ ಪೇಠ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,5,ರಜಪುತ ಬಂಧು ಹೈಸ್ಕೂಲ ಉತ್ತರ ಭಾಗದ ಕೋನೆ ಸೋಮವಾರ ಪೇಠ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,6,ಸ್ವಾಧ್ಯಾಯ ವಿದ್ಯಾ ಮಂದಿರ ಎಡಭಾಗ ಮೊದಲನೆಯ ಕೋಣೆ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,7,ಬಾಲಿಕಾ ಆದರ್ಶ ಹೆಣ್ಣು ಮಕ್ಕಳ ಹೈಸ್ಕೂಲ ಸ್ಟಾಫ ರೂಮ ಸೋಮವಾರ ಪೇಠ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,8,ಬಾಲಿಕಾ ಆದರ್ಶ ಹೆಣ್ಣು ಮಕ್ಕಳ ಹೈಸ್ಕೂಲ (ಬಲಭಾಗ)8ನೇ ವರ್ಗದ ಕೋನೆ ಸೋಮವಾರ ಪೇಠ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
12,9,"ಸ್ಕೌಟ್ಸ ಆಂಡ್‌ ಗೈಡ್ಸ ಆಫೀಸ, ರಾಯ್‌ ರೋಡ ಟಿಳಕವಾಡಿ ಬೆಳಗಾವಿ",
12,10,ಮಾಲತಿಬಾಯಿ ಸಾಳುಂಕೆ ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ 10ನೇ ವರ್ಗದ ಕೋನೆ ನೆಹರು ರೋಡ ವ್ಯಾಕ್ಸಿನ ಡೆಪೊ ತಿಳಕವಾಡಿ ಬೆಳಗಾವಿ,
