AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
68,1,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ,
68,2,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಬೆಳ್ಳೇರಿ,
68,3,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ,ವಾಸನ (ಎಡಭಾಗ)ವಾಸನ",
68,4,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ , (ಬಲ ಭಾಗ)ವಾಸನ",
68,5,"ಅಂಗನವಾಡಿ ಕೇಂದ್ರ, ಕೊಣ್ಣೂರ",
68,6,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಹೆಣ್ಣುಮಕ್ಕಳ ಶಾಲೆ (ಉತ್ತರಭಾಗ)ಕೊಣ್ಣೂರ,
68,7,ಸರಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)ಕೊಣ್ಣೂರ,
68,8,ಸರಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಪೂರ್ವಭಾಗ)ಕೊಣ್ಣೂರ,
68,9,ಸರಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಮಧ್ಯಭಾಗ)ಕೊಣ್ಣೂರ,
68,10,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಜನತಾ ವಸತಿ ಕಾಲನಿ (ಬಲಭಾಗ)ಕೊಣ್ಣೂರ,
68,11,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಜನತಾ ವಸತಿ ಕಾಲನಿ(ಎಡಭಾಗ), ಕೊಣ್ಣೂರ",
68,12,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಬೂದಿಹಾಳ,
68,13,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ,
68,14,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಕಲ್ಲಾಪೂರ,
68,15,"ಸರಕಾರಿ ಹಿರಿಯ ಕ.ಗಂ.ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕುರುವಿನಕೊಪ್ಪ",
68,16,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಕೊಠಡಿ ನಂ.1 ಹಿರೇಕೊಪ್ಪ,
68,17,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ  ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಕೊಠಡಿ ನಂ.2 ಹಿರೇಕೊಪ್ಪ,
68,18,"ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ, ಕಪ್ಪಲಿ",
68,19,"ತೊಂಟದಾರ್ಯ ಸರಕಾರಿ ಮಾದರಿ ಕೇಂದ್ರ ಶಾಲೆ ಕೊಠಡಿ ನಂ.1, ಶಿರೋಳ",
68,20,"ತೊಂಟದಾರ್ಯ ಸರಕಾರಿ ಮಾದರಿ ಕೇಂದ್ರ ಶಾಲೆ ಕೊಠಡಿ ನಂ.3, ಶಿರೋಳ",
68,21,"ತೊಂಟದಾರ್ಯ ಸರಕಾರಿ ಮಾದರಿ ಕೇಂದ್ರ ಶಾಲೆ, ಕೊಠಡಿ,ನಂ-5, ಶಿರೋಳ",
68,22,"ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಾರ್ಯಾಲಯ, ಶಿರೋಳ",
68,23,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಹೆಣ್ಣುಮಕ್ಕಳ ಶಾಲೆ (ಹಳೇಕಟ್ಟಡ), ಶಿರೋಳ",
68,24,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಹೆಣ್ಣುಮಕ್ಕಳ ಶಾಲೆ (ಹೊಸಕಟ್ಟಡ), ಶಿರೋಳ",
68,25,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ,ಗುಳಗಂದಿ",
68,26,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ, ಅಮರಗೋಳ",
68,27,"ಗ್ರಾಮ ಪಂಚಾಯುತಿ ಕಟ್ಟಡ, ಮೆಣಸಗಿ",
68,28,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಬಲಭಾಗ ), ಮೆಣಸಗಿ",
68,29,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಎಡಭಾಗ) ಮೆಣಸಗಿ,
68,30,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಬಲಭಾಗ)ರೂಮ ನಂ-5 ಹೊಳೆ ಮಣ್ಣೂರ,
68,31,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ರೂಮ.ನಂ 8 (ಎಡಬಾಗ), ಹೊಳೆಮಣ್ಣೂರ",
68,32,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ, ಗಾಡಗೋಳಿ",
68,33,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಬಿ.ಎಸ್ ಬೆಲೇರಿ,
68,34,"ಶ್ರೀ ಕಲ್ಮೇಶ್ವರ ಪದವಿ ಪೂರ್ವ ಮಹಾ ವಿದ್ಯಾಲಯ ಕೊಠಡಿ ನಂ-1, ಹೊಳೆ ಆಲೂರ",
68,35,ಶ್ರೀ ಕಲ್ಮೇಶ್ವರ ಪದವಿ ಪೂರ್ವ ಮಹಾ ವಿದ್ಯಾಲಯ ಕೊಠಡಿ ನಂ-4 ಹೊಳೆ ಆಲೂರ,
68,36,"ಶ್ರೀ ಕಲ್ಮೇಶ್ವರ ಪದವಿ ಪೂರ್ವ ಮಹಾ ವಿದ್ಯಾಲಯ ಕೊಠಡಿ ನಂ-10, ಹೊಳೆ ಆಲೂರ",
68,37,ಸರಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ (ಪಶ್ಚಿಮಭಾಗ ಕಟ್ಟಡ),
68,38,"ಸರಕಾರಿ ಉರ್ದು ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ  ಶಾಲೆ, ಹೊಳೆ ಆಲೂರ",
68,39,"ಗ್ರಾಮ  ಪಂಚಾಯ್ತತ  ಕಾರ್ಯಾಲಯ (ಸಭಾ ಭವನ), ಹೊಳೆ ಆಲೂರ",
