AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
30,1,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ನಂ.24 ಕೆ.ಎಚ್‌. ಬಿ ಕಾಲೋನಿ  ಕೋಣೆ ನಂ. 3ವಿಜಾಪುರ,
30,2,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ನಂ.24 ಕೆ.ಎಚ್‌. ಬಿ ಕಾಲೋನಿ  ಕೋಣೆ ನಂ.2ವಿಜಾಪುರ,
30,3,"ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ನಂ.16  ಕೋಣೆ ನಂ.1 ಆದರ್ಶ ನಗರ, ವಿಜಾಪೂರ.",
30,4,"ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ನಂ. 16 ಕೋಣೆ ನಂ.2 ಆದರ್ಶ ನಗರ, ವಿಜಾಪೂರ..",
30,5,"ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ನಂ. 16 ಕೋಣೆ ನಂ.3 ಆದರ್ಶ ನಗರ, ವಿಜಾಪೂರ..",
30,6,ಆನುದಾನಿತ ಹರಳಯ್ಯಾ ಅಂಧ ಮಕ್ಕಳ ಶಾಲೆ ಪಿ ಮತ್ತು ಟಿ ಕ್ವಾಟ್ರಸ ಮಲ್ಲಿಕಾರ್ಜುನ ನಗರ  ವಿಜಾಪೂರ,
30,7,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ನಂ 45   ಕೆ ಸಿ ನಗರ  ಕೋಣೆ ನಂ.1 ವಿಜಾಪುರ,
30,8,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ನಂ 45   ಕೆ ಸಿ ನಗರ  ಕೋಣೆ ನಂ.1 ವಿಜಾಪುರ,
30,9,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ನಂ.24 ಕೆ. ಎಚ್‌. ಬಿ. ಕಾಲೋನಿ ರೂಂ ನಂ 6   ಬಿಜಾಪೂರ,
30,10,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ನಂ.24 ಕೋಣೆ ನಂ 7 ಕೆ. ಎಚ್‌. ಬಿ. ಕಾಲೋನಿ ವಿಜಾಪುರ,
30,11,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ಭೂತನಾಳ,
30,12,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಕೋಣೆ ನಂ.1 ಭೂತನಾಳ (ತಾಂಡಾ).,
