AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
170,1,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ, 1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-1","Ever Shine English School, 1st Cross, Kalidasa Layout, Room No-1"
170,2,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ,1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-2","Ever Shine English School, 1st Cross, Kalidasa Layout, Room No-2"
170,3,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ, 1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-3","Ever Shine English School, 1st Cross, Kalidasa Layout, Room No-3"
170,4,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ, 1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-4","Ever Shine English School, 1st Cross, Kalidasa Layout, Room No-4"
170,5,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ, 1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-5","Ever Shine English School. 1st Cross, Kalidasa Layout, Room No-5"
170,6,"ಎವರ್‌ ಶೈನ್‌ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ, 1ನೇ ಕ್ರಾಸ್‌, ಕಾಳಿದಾಸ ಲೇ ಔಟ್‌, ರೂಂ ನಂ-6","Ever Shine English School, 1st Cross, Kalidasa Layout, Room No-6"
170,7,"ಸರ್ಕಾರಿ ಗ್ರಂಘಾಲಯ, ಯಮುನಾ ದಿ ರಸ್ತೆ, ಬೃಂದಾವನನಗರ,","Government Libruary, Yamuna River road, Brundavananagara"
170,8,"ಸಿ ಬಿ ಎಲ್ ಮದರ್ ತೆರೇಸಾ ಹೈ ಸ್ಕೂಲ್, ಶರಾವತಿ ನದಿ ರಸ್ತೆ, ಬೃಂದಾವನನಗರ","C B L Mother Tersa High School, Sharavathi Nadi Road, Brundavananagar"
170,9,"ಸಿ ಬಿ ಎಲ್ ಮದರ್ ತೆರೇಸಾ ಹೈ ಸ್ಕೂಲ್, ಶರಾವತಿ ನದಿ ರಸ್ತೆ, ಬೃಂದಾವನನಗರ","C B L Mother Tersa High School, Sharavathi Nadi Road, Brundavananagar"
170,10,"ಸಿ ಬಿ ಎಲ್ ಮದರ್ ತೆರೇಸಾ ಹೈ ಸ್ಕೂಲ್, ಶರಾವತಿ ನದಿ ರಸ್ತೆ, ಬೃಂದಾವನನಗರ","C B L Mother Tersa High School, Sharavathi Nadi Road, Brundavananagar"
