AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
48,1,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,2,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಮಧ್ಯ ಭಾಗ),
48,3,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ),
48,4,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ),
48,5,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡ ಭಾಗ),
48,6,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,7,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಮಧ್ಯಭಾಗ),
48,8,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ   ಕಟ್ಟ ಡ  (ಎಡ ಭಾಗ),
48,9,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,10,ಗ್ರಾಮ ಪಂಚಾಯತ ಕಾರ್ಯಾಲಯ ಕಟ್ಟ ಡ,
48,11,ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಛೇರಿ ಕಟ್ಟಡ (ಹಳೆಯ),
48,12,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,13,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ(ಎಡಭಾಗ),
48,14,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ(ಬಲಭಾಗ),
48,15,ಪ್ರಕಾಶ ವಿದ್ಯಾಲಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  (ಎಡ ಭಾಗ),
48,16,ಪ್ರಕಾಶ ವಿಧ್ಯಾಲಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,17,ಪ್ರಕಾಶ ವಿದ್ಯಾಲಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಎಡಭಾಗ),
48,18,ಪ್ರಕಾಶ ವಿದ್ಯಾಲಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಬಲ ಭಾಗ),
48,19,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡ ಭಾಗ),
48,20,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲ  ಭಾಗ),
48,21,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲಭಾಗ),
48,22,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಘಾಟಬೋರಳ ತಾಂಡಾ),
48,23,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡ ಭಾಗ),
48,24,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,25,ಗ್ರಾಮ ಪಂಚಾಯತ ಹೊಸ ಕಟ್ಟಡ,
48,26,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಉರ್ದು ಶಾಲೆ ಕಟ್ಟಡ (ಎಡಭಾಗ),
48,27,ಸರಕಾರಿ ಪ್ರೌಢ  ಶಾಲೆ ಕಟ್ಟಡ,
48,28,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,29,ಅಂಗನವಾಡಿ ಕೇಂದ್ರ ಕಟ್ಟ ಡ,
48,30,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,31,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,32,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,33,ಯುವಕ ಮಂಡಳ ಕಟ್ಟ ಡ,
48,34,ಸರಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ,
48,35,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,36,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,37,ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,38,ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡ ಭಾಗ),
48,39,ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಕಟ್ಟಡ (ಮಧ್ಯಭಾಗ),
48,40,ಪಶು ಚಿಕಿತ್ಸಾಲಯ  ಕಟ್ಟಡ,
48,41,ಸರಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ,
48,42,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಪಶು ವೈದ್ಯಕೀಯ ಅಸ್ಪತ್ರೆ ಹತ್ತಿರ ),
48,43,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,44,ಕಸ್ತೂರಿಬಾಯಿ ಮಹಿಳಾ ಮಂಡಳ ಕಟ್ಟಡ,
48,45,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಹಳ್ಳಿಖೇಡ ಬಿ),
48,46,ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ),
48,47,ಗ್ರಾಮ ಪಂಚಾಯತ ಕಾರ್ಯಾಲಯ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ),
48,48,ಗ್ರಾಮ ಪಂಚಾಯತ ಕಾರ್ಯಾಲಯ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ),
48,49,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ,
48,50,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,51,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,52,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ),
48,53,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡಭಾಗ),
48,54,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,55,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,56,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,57,ಸರಕಾರಿ ಬಾಲಕಿಯರ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ,
48,58,ಸರಕಾರಿ ಬಾಲಕಿಯರ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡಭಾಗ),
48,59,ಸರಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಮಧ್ಯ ಭಾಗ),
48,60,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲಭಾಗ),
48,61,ಸರಕಾರಿ ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ) ಹಳೆ ತಹಸೀಲ್‌ ಕಛೇರಿ ಹತ್ತಿರ,
48,62,ಗ್ರಾಮ ಪಂಚಾಯತ  ಕಾರ್ಯಾಲಯ ಕಟ್ಟ ಡ,
48,63,ಸರಕಾರಿ ಕಿರಿಯ ಸಂಯುಕ್ತ ಪದವಿ ಪೂರ್ವ ಮಹಾವಿದ್ಯಾಲಯ ಕಟ್ಟ ಡ,
48,64,ಸರಕಾರಿ  ಮಾದರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ ಕಟ್ಟ ಡ,
48,65,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಎಡ ಭಾಗ),
48,66,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಬಲ ಭಾಗ),
48,67,ಗ್ರಾಮ ಪಂಚಾಯತ ಕಾರ್ಯಲಯ ಕಟ್ಟ ಡ,
48,68,ಗ್ರಾಮ ಸಹಾಯಕ  ಕಟ್ಟ ಡ,
48,69,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟ ಡ (ಉತ್ತರ ಭಾಗ),
48,70,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ದಕ್ಷಿಣ ಭಾಗ),
48,71,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ,",
48,72,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡ ಭಾಗ),",
48,73,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಬಲ  ಭಾಗ),",
48,74,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ,
48,75,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ(ಬಲ ಭಾಗ),",
48,76,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ (ಎಡಭಾಗ),
48,77,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ(ಎಡ ಭಾಗ),",
