AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
184,1,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂಮ್ ನಂ 1,
184,2,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಶಾಲೆ ರೂಮ್ ನಂ 2,
184,3,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,4,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಶಾಲೆ ರೂಮ್ ನಂ 1,
184,5,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂಮ್ ನಂ 2,
184,6,ಸರ್ಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂಮ್ ಸಂ 1,
184,7,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,8,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,9,ಸರ್ಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂಮ್ ಸಂ 2,
184,10,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,
184,11,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,12,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,13,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,14,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,15,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,16,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,17,ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,18,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,19,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,20,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,21,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,22,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,23,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,24,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,
184,25,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,26,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,27,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,28,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,29,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,30,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,31,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,32,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ನಂ 1,
184,33,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ನಂ 2,
184,34,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,35,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,36,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.,
184,37,ಟಿ.ಎ.ಪಿ.ಸಿ.ಎಂ.ಎಸ್‌ ಸಹಕಾರಿ ಸಂಘ,
184,38,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,39,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,",
184,40,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂ 1,
184,41,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂ 2,
184,42,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,43,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
184,44,ಎ.ಪಿ.ಎಂ.ಸಿ.ಕಛೇರಿ,
184,45,"ಸರ್ಕಾರಿ ಉರ್ದು ಬಾಲಕಿಯರ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಬಿ.ಇ.ಒ ಕಛೇರಿ ಹತ್ತಿರ",
184,46,"ಜಿ.ಕೆ.ಬಿ.ಎಂ.ಎಸ್‌.ಕನಕಪುರ, ತಾಲ್ಲೊಕು ಆಫೀಸ್‌ ಪಕ್ಕ ರೂ ನಂ 1",
184,47,ತಾಲ್ಲೂಕ್‌ ಪಂಚಾಯ್ತಿ ಕಾರ್ಯಾಲಯ ಕೊಠಡಿ ಸಂ 1,
184,48,ತಾಲ್ಲೂಕ್‌ ಪಂಚಾಯ್ತಿ ಕಾರ್ಯಾಲಯ ಕೊಠಡಿ ಸಂ 2,
184,49,"ಉರ್ದು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿ ಸಂ 1, ಬಿ.ಇ.ಒ ಕಛೇರಿ ಹಿಂಭಾಗ, ಕನಕಪುರ",
184,50,"ಉರ್ದು ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿ ಸಂ 2, ಬಿ.ಇ.ಒ ಕಛೇರಿ ಹಿಂಭಾಗ, ಕನಕಪುರ",
184,51,ನೀಲಕಂಠೇಶ್ವರ ಪಾಠಶಾಲೆ ರೂ ನಂ 1,
184,52,ನೀಲಕಂಠೇಶ್ವರ ಪಾಠಶಾಲೆ ರೂ ನಂ 2,
184,53,ನೀಲಕಂಠೇಶ್ವರ ಪಾಠಶಾಲೆ ರೂ ನಂ 3,
184,54,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಬಿ.ಇ.ಒ ಆಫೀಸ್‌ ರಸ್ತೆ ರೂ ನಂ 1",
184,55,"ಸರ್ಕಾರಿ ಬಾಲಕೀಯರ ಪ್ರೌಢ ಶಾಲೆ,ಬಿ.ಇ.ಒ ಆಫೀಸ್‌ ರಸ್ತೆ",
184,56,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು  ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಬಿ.ಇ.ಒ  ಕೊಠಡಿ ನಂ 2",
184,57,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು  ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಬಿ.ಇ.ಒ  ಕೊಠಡಿ ನಂ 2",
184,58,"ಜಿ.ಕೆ.ಬಿ.ಎಂ.ಎಸ್‌.ಕನಕಪುರ ,ತಾಲ್ಲೂಕು ಕಛೇರಿ ಪಕ್ಕ ಕೊಠಡಿ ನಂ 3",
184,59,ಜಿ.ಕೆ.ಬಿ.ಎಂ.ಎಸ್‌.ಕನಕಪುರ ತಾಲೂಕ್‌ ಕಛೇರಿ ಕೊಠಡಿ ನಂ 4,
184,60,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಬಾಣಂತಮ್ಮ ಬಡಾವಣೆ",
184,61,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಬಾಲಕರ ಪಾಠಶಾಲೆ ,ಎ.ಕೆ ಕಾಲೋನಿ,ಮೆಳೆಕೋಟೆ ಕೊಠಡಿ ನಂ 1",
184,62,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಎ.ಕೆ ಕಾಲೋನಿ ಮೆಳೆಕೋಟೆ ಕೊಠಡಿ ನಂ 2",
184,63,"ಗಂಗೋತ್ರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ 1, ಅಜೀಜ್‌ ನಗರ",
184,64,ಗಂಗೋತ್ರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ 2 ಅಜೀಜ್‌ ನಗರ,
184,65,"ಗಂಗೋತ್ರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ಸಂಖ್ಯೆ 3, ಅಜೀಜ್‌ ನಗರ",
184,66,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಮೆಳೆಕೋಟೆ ರೂಂ.ನಂ.1 ಹೊಸ ಕಟ್ಟಡ",
184,67,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಏ ಕೆ ಕಾಲೋನಿ, ಹೊಸ ಕೊಠಡಿ, ರೂಂ.ನಂ.1",
184,68,"ಸರ್ಕಾರಿ ಮಾದರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,ಏ ಕೆ ಕಾಲೋನಿ, ಹೊಸ ಕೊಠಡಿ, ರೂಂ.ನಂ.2",
184,69,"ಸರ್ವೊದಯ ಸಹಕಾರಿ ಸಂಘ ,ಸಾತನೂರು ರಸ್ತೆ",
184,70,"ಮಾನಸ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಪಿ.ಡಬ್ಲೂ. ಡಿ  ಕ್ವಾಟ್ರಸ್‌, ರೂಂ.ನಂ.1",
184,71,"ಮಾನಸ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಪಿ.ಡಬ್ಲೂ. ಡಿ  ಕ್ವಾಟ್ರಸ್‌, ರೂಂ.ನಂ.2",
184,72,"ಮಾನಸ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಪಿ.ಡಬ್ಲೂ. ಡಿ  ಕ್ವಾಟ್ರಸ್‌, ರೂಂ.ನಂ.2",
184,73,"ಮಾನಸ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ,ಪಿ.ಡಬ್ಲೂ. ಡಿ  ಕ್ವಾಟ್ರಸ್‌, ರೂಂ.ನಂ.3",
184,74,ಸಮಾಜಿಕ ಅರಣ್ಯಾಧಿಕಾರಿಗಳ ಕಛೇರಿ,
184,75,ಮುನ್ಸಿಪಾಲ್ ಪ್ರೌಢಶಾಲೆ,
184,76,ಹಂಸವಾಹಿನಿ  ಶಿಶುವಿಹಾರ ರೂ ನಂ 1,
184,77,"ಹಂಸವಾಹಿನಿ  ಶಿಶುವಿಹಾರ ಕೋಟೆ,ರೂಂ.ನಂ.2",
184,78,ಸರ್ಕಾರಿ ಸಲಕರಣೆ ಮತ್ತು ತರಬೇತಿ ಕೇಂದ್ರ ರೂ ನಂ 1,
184,79,ಸರ್ಕಾರಿ ಸಲಕರಣೆ ಮತ್ತು ತರಬೇತಿ ಕೇಂದ್ರ.ರೂ ನಂ 2,
