AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
223,1,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೆಂಡರವಾಡಿ,
223,2,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಬಿ. ಮಲ್ಲಯ್ಯನಪುರ,
223,3,"ಕುವೆಂಪು ಶತಮಾನೋತ್ಸವ ಮಾದರಿ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  ಮೇಗಲಹುಂಡಿ",
223,4,"ಸರ್ಕಾರಿ ಸಂಯುಕ್ತ ಫ್ರೌಢಶಾಲೆ(ಉತ್ತರ,)ಹೆಗ್ಗೋಠಾರ",
223,5,"ಸರ್ಕಾರಿ ಸಂಯುಕ್ತ ಫ್ರೌಢಶಾಲೆ(ದಕ್ಷಿಣ), ಹೆಗ್ಗೋಠಾರ",
223,6,"ಸರ್ಕಾರಿ ಸಂಯುಕ್ತ ಫ್ರೌಢಶಾಲೆ(ದಕ್ಷಿಣ), ಹೆಗ್ಗೋಠಾರ",
223,7,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಣ್ಯದಹುಂಡಿ",
223,8,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮುತ್ತಿಗೆ,
223,9,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೇಲಾಜಿಪುರ,
223,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಉತ್ತರ) ಬದನಗುಪ್ಪೆ",
223,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ದಕ್ಷಿಣ) ಬದನಗುಪ್ಪೆ",
223,12,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹೊಸ ಕಟ್ಟಡ)( ಪೂರ್ವ ವಿಭಾಗ) ಬೇಡರಪುರ,
223,13,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹೊಸ ಕಟ್ಟಡ)(ಪಶ್ಚಿಮ ವಿಭಾಗ) ಬೇಡರಪುರ,
223,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮರಿಯಾಲ",
223,15,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮರಿಯಾಲದಹುಂಡಿ,
223,16,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೆಲ್ಲಂಬಳ್ಳಿ,
223,17,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಕೆ. ಬಸವನಪುರ,
223,18,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಕಲ್ಲಹಳ್ಳಿ,
223,19,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಾಡಹಳ್ಳಿ,
223,20,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಸಗಾಪುರ,
223,21,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ) ಮಾದಾಪುರ,
223,22,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ) ಮಾದಾಪುರ,
223,23,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಿರಗಸೂರು,
223,24,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಭೋಗಾಪುರ",
223,25,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ರೂಂ.ನಂ. 1 (ದಕ್ಷಿಣ) ಮಂಗಲ",
223,26,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,  ರೂಂ.ನಂ.2, (ಉತ್ತರ) ಮಂಗಲ",
223,27,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ರೂಂ.ನಂ.3, (ದಕ್ಷಿಣ) ಮಂಗಲ",
223,28,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಯಾಲಕ್ಕೂರು,
223,29,ಆಂಗನವಾಡಿ ಕೇಂದ್ರ ಸಪ್ಪಯ್ಯನಪುರ,
223,30,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹುಲ್ಲೇಪುರ,
223,31,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಪಾಠ ಶಾಲೆ, ಮಂಗಲದ ಹೊಸೂರು",
