AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
186,1,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಾಣಗಹಳ್ಳಿ",
186,2,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಅಪ್ಪಾಜಯ್ಯನದೊಡ್ಡಿ",
186,3,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,(ಹೊಸ ಕಟ್ಟಡ,ಗ್ರಾಮಪಂಚಾಯತಿ ಕಛೇರಿ ಹತ್ತಿರ) . ಹುಸ್ಕೂರು-1",
186,4,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,(ಹೊಸ ಕಟ್ಟಡ ನೀರಿನ ಟ್ಯಾಂಕ್ ಹತ್ತಿರ)
, ಹುಸ್ಕೂರು-2",
186,5,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹುಚ್ಚೇಗೌಡನದೊಡ್ಡಿ",
186,6,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೆಳತೂರು",
186,7,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಸಾವಂದಿಪುರ",
186,8,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಸಾಗ್ಯಸರಗೂರು",
186,9,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಎನ್‌ ಹಲಸಹಳ್ಳಿ",
186,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಹೊಸ ಕಟ್ಟಡ) ಕುಂತೂರು",
186,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,( ಉತ್ತರ ಭಾಗ)ಲಿಂಗಪಟ್ಟಣ-1",
186,12,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  (ದಕ್ಷಿಣ ಭಾಗ)ಲಿಂಗಪಟ್ಟಣ-2",
186,13,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ನರೀಪುರ",
186,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  (ಪಶ್ಷಿಮ ಭಾಗ)ನಿಟ್ಟೂರು-1",
186,15,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  (ಪೂರ್ವ ಭಾಗ)ನಿಟ್ಟೂರು-2",
186,16,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಬುಯ್ಯನದೊಡ್ಡಿ",
