AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
98,1,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
98,2,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
98,3,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
98,4,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ (ಪೂರ್ವ ಬಾಗ),
98,5,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆನ (ಪಶ್ಚಿಮ ಭಾಗ),
98,6,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಕಡಬನಕಟ್ಟೆ ಮ್ಯಾಸರಹಟ್ಟಿ,
98,7,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
98,8,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಉಪ್ಪಾರಹಟ್ಟಿ,
98,9,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೋದೂರು,
98,10,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಾಮಸಮುದ್ರ (ಪೂರ್ವಭಾಗ),
98,11,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಾಮಸಮುದ್ರ - 2 (ಪಶ್ಚಿಮ ಭಾಗ),
98,12,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜಾಜೂರು - 1 (ಉತ್ತರ ಭಾಗ),
98,13,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜಾಜೂರು - 2 (ಮಧ್ಯ ಭಾಗ ),
98,14,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನಾಗಗೊಂಡನಹಳ್ಳಿ (ಪೂರ್ವ ಭಾಗ),
98,15,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನಾಗಗೊಂಡನಹಳ್ಳಿ (ಉತ್ತರ ಭಾಗ),
98,16,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಪಾಠಶಾಲೆ (ಪೂರ್ವ ಭಾಗ),
98,17,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಬಾಲಕಿಯರ  ಪಾಠಶಾಲೆ  ( ಪಶ್ಚಿಮ ಭಾಗ),
98,18,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಬಾಲಕರ ಪಾಠಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ),
98,19,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಬಾಲಕರ ಪಾಠಶಾಲೆ (ಪೂರ್ವಭಾಗ),
98,20,ಸರ್ಕಾರಿ ಜ್ಯೂನಿಯರ್‌ ಕಾಲೇಜ್‌( ಉತ್ತರ ಭಾಗ),
98,21,ಸರ್ಕಾರಿ ಜ್ಯೂನಿಯರ್‌ ಕಾಲೇಜ್‌  (ದಕ್ಪಿಣ ಭಾಗ),
98,22,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ,
98,23,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂ ನಂ -01,
98,24,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ರೂ ನಂ -02,
98,25,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ  ಹೊಸಕಾಲೋನಿ,
98,26,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಚಿಪ್ಪಿನಕೆರೆ,
98,27,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಜೋಗಿಬೋರನಹಟ್ಟಿ,
98,28,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಮುದ್ದಾಪುರ (ಪಶ್ಚಿಮ ಭಾಗ),
98,29,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಮುದ್ದಾಪುರ (ಉತ್ತರ ಭಾಗ),
98,30,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಮುದ್ದಾಪುರ ಹೊಸಹಟ್ಟಿ,
98,31,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಚಿಕ್ಕಕಬ್ಬಿಗೆರೆ,
98,32,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಚಿಕ್ಕಕಬ್ಬಿಗೆರೆ ಗೊಲ್ಲರಹಟ್ಟಿ,
98,33,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಹಿರೇಕಬ್ಬಿಗೆರೆ,
98,34,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಹಿರೇಕಬ್ಬಿಗೆರೆ ಗೊಲ್ಲರಹಟ್ಟಿ,
98,35,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಸೂರೇನಹಳ್ಳಿ,
98,36,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಸೂರೇನಹಳ್ಳಿ ಗೊಲ್ಲರಹಟ್ಟಿ,
98,37,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಬಂಗಾರಕ್ಕನಹಳ್ಳಿ,
98,38,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ  (ಪಶ್ಚಿಮ ಭಾಗ)  ಕೂನಬೇವು - 1,
98,39,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ  ( ಮಧ್ಯ ಭಾಗ)  ಕೂನಬೇವು - 3,
