AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
158,1,"ಗಾಂಧಿ ವಿದ್ಯಾಲಯ ಕನ್ನಡ ಮತ್ತು ತಮಿಳು ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ, ರೂಂ ನಂ.1","Gandhi Vidyalaya Kannada And Tamil Primary School,Lottegollahalli,  Room No.1"
158,2,"ಬಿ‌ಬಿ‌ಎಮ್‌ಪಿ ವಾರ್ಡ್ ಕಛೇರಿ, ಸ್ಟೆರ್ಲಿಂಗ್ ಅಪಾರ್ಟ್ಮೆಂಟ್ ಎದುರು, ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ, ರೂಂ ನಂ.1","BBMP Ward Office, Opp. Sterling Apartment, Lottegollahalli, Room No-1"
158,3,"ಬಿ‌ಬಿ‌ಎಮ್‌ಪಿ ವಾರ್ಡ್ ಕಛೇರಿ, ಸ್ಟೆರ್ಲಿಂಗ್ ಅಪಾರ್ಟ್ಮೆಂಟ್ ಎದುರು, ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ, ರೂಂ ನಂ.2","BBMP Ward Office, Opp. Sterling Apartment, Lottegollahalli, Room No.2"
158,4,"ಸೆಂಟ್‌ ಜಾನ್‌ ಆಟದ ಶಾಲೆ, ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ, ರೈಲ್ವೇ ಕಾಲೋನಿ. ರೂಂ ನಂ.1","St. John Play Home, Lottegollahalli, Railway Colony, Room No.1"
158,5,"ಸೆಂಟ್‌ ಜಾನ್‌ ಆಟದ ಶಾಲೆ,ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ, ರೈಲ್ವೇ ಕಾಲೋನಿ, ರೂಂ ನಂ.2","St. John Play Home, Lottegollahalli, Railway Colony, Room No.2"
158,6,"ಶ್ರೀ.ಚನ್ನಕೇಶವ ವಿದ್ಯಾ ಸಂಸ್ಥೆ ಮತ್ತು ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಸವೇಶ್ವರ ಲೇಔಟ್, ನಾಗಶೆಟ್ಟಿ ಹಳ್ಳಿ,ರೂಂ ನಂ.1","Sri.Channakeshava Educational Institution & Primary School, Basaveshwara Layout, Nagashetty halli, Room No.1"
158,7,"ಶ್ರೀ.ಚನ್ನಕೇಶವ ವಿದ್ಯಾ ಸಂಸ್ಥೆ ಮತ್ತು ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಸವೇಶ್ವರ ಲೇಔಟ್, ನಾಗಶೆಟ್ಟಿ ಹಳ್ಳಿ,ರೂಂ ನಂ.2","Sri.Channakeshava Educational Institution & Primary School, Basaveshwara Layout, Nagashetty halli, Room No.2"
158,8,"ಸನ್‌ರೈಸ್‌ ಆಂಗ್ಲ ಶಾಲೆ, ಭೂಪಸಂದ್ರ,ರೂಂ ನಂ.1","Sunrise English School, Bhoopsandra, Room No-1"
158,9,"ಸನ್‌ರೈಸ್‌ ಆಂಗ್ಲ ಶಾಲೆ,ಭೂಪಸಂದ್ರ ,ರೂಂ ನo-2","Sunrise English School, Bhoopsandra, Room No-2"
158,10,"ಸನ್‌ರೈಸ್‌ ಆಂಗ್ಲ ಶಾಲೆ, ಭೂಪಸಂದ್ರ, ರೂಂ ನಂ.3","Sunrise English School, Bhoopsandra, Room No-3"
