AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
91,1,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೆಳಗೋಡು ಹಾಳು",
91,2,ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಛೇರಿ ಸಣಾಪುರ,
91,3,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ಪೂರ್ವ ಭಾಗ)ಸಣಾಪುರ",
91,4,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಅರಳಿ ಹಳ್ಳಿ",
91,5,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ನಂ.2 ಮುದ್ದಾಪುರ",
91,6,"ಸರಕಾರಿಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಆರ್‌ ಕೊಂಡಯ್ಯ ಕ್ಯಾಂಪ್‌,ನಂ.2 ಮುದ್ದಾಪುರ",
91,7,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಇಟಿಗಿ",
91,8,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹೊಸಕಟ್ಟಡ,ಚಿಕ್ಕ ಜಾಯಿಗನೂರು",
91,9,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹಿರೆ ಜಾಯಿಗನೂರು",
91,10,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ಪೂರ್ವಬಾಗ),ದೇವಸಮುದ್ರ",
91,11,"ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಕಚೇರಿ,ದೇವಸಮುದ್ರ",
91,12,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪಶ್ಚಿಮ ಭಾಗ ದೇವಸಮುದ್ರ,
91,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ,ದೇವಸಮುದ್ರ",
91,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕ್ರಿಷ್ಣಾನಗರ ಕ್ಯಾಂಪ್",
91,15,"ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಕಾರ್ಯಾಲಯ, ನಂ.10 ಮುದ್ದಾಪುರ",
91,16,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹೊಸ ಕಟ್ಟಡ) ಉತ್ತರಭಾಗ,ನಂ.10 ಮುದ್ದಾಪುರ",
91,17,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪ್ರಭುಕ್ಯಾಂಪ,ನಂ.10 ಮುದ್ದಾಪುರ",
91,18,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹಳೇ ಕಟ್ಟಡ)ನಂ.10 ಮುದ್ದಾಪುರ,
91,19,ಸರ್ಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ)ರಾಮಸಾಗರ,
91,20,ಸರ್ಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ (ಪಶ್ಕಿಮ ಭಾಗ)ರಾಮಸಾಗರ,
91,21,ಸರಕಾರಿ ಹಿರಿಯ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ)ರಾಮಸಾಗರ,
91,22,ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)(Room.No.1)ರಾಮಸಾಗರ,
91,23,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)(Room No.2)ರಾಮಸಾಗರ,
91,24,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕಣವಿ ತಿಮ್ಮಲಾಪುರ",
91,25,"ಹೊನ್ನಳ್ಳಿ ಸಿದ್ದಪ್ಪ ಸಕಾ೵ರಿ ಹಿರಿಯ ಪ್ರಥಮಿಕ ಶಾಲೆ, (ಪೂವ೵ ಭಾಗ) ಹೊಸಕಟ್ಟಡ, ಮೆಟ್ರಿ",
91,26,"ಹೊನ್ನಳ್ಳಿ ಸಿದ್ದಪ್ಪ ಸಕಾಱರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ)ಹೊಸ ಕಟ್ಟಡ ,ಮೆಟ್ರಿ",
91,27,"ಹೊನ್ನಳ್ಳಿ ಸಿದ್ದಪ್ಪ ಸಕಾಱರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಪಶ್ಚಿಮ ಭಾಗ)ಹೊಸ ಕಟ್ಟಡ,ಮೆಟ್ರಿ",
91,28,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮದ್ಯಬಾಗ,ಮೆಟ್ರಿ",
91,29,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉಪ್ಪಾರಹಳ್ಳಿ",
91,30,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ),ದೇವಲಾಪುರ",
91,31,"ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಾರ್ಯಾಲಯ,ದೇವಲಾಪುರ",
91,32,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಟಿಮ ಭಾಗ),ದೇವಲಾಪುರ",
91,33,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹಳೆ ಕಟ್ಟಡ), ಜೌಕು",
91,34,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹೊಸ ಕಟ್ಟಡ),ಜೌಕು",
91,35,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ರೆಗ್ಯೂಲೇಟರ್ ಕ್ಯಾಂಪ್‌,ಜವುಕು",
91,36,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹಂಪದೇವನಹಳ್ಳಿ",
91,37,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, 15-ಗೋನಹಾಳ್‌",
91,38,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಜೀರಿಗನೂರು",
91,39,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಸೋಮಲಾಪುರ",
91,40,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹೊನ್ನಳ್ಳಿ",
91,41,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮಾವಿನಹಳ್ಳಿ",
91,42,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಸುಗ್ಗೇನಹಳ್ಳಿ",
91,43,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಶ್ರೀರಾಮರಂಗಾಪುರ",
91,44,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಸೊಮಪ್ಪ ಕ್ಯಾಂಪ್",
