AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
121,1,"ಜೈ ಹಿಂದ್‌ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕುಕ್ಕಿಕಟ್ಟೆ,ಬೆಳ್ಳಂಪಳ್ಳಿ, ಉತ್ತರ  ಭಾಗ",
121,2,"ಜೈ ಹಿಂದ್‌ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕುಕ್ಕಿಕಟ್ಟೆ, ಬೆಳ್ಳಂಪಳ್ಳಿ, ಪೂರ್ವ ಭಾಗ,",
121,3,"ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕುಕ್ಕೆಹಳ್ಳಿ, ಪಶ್ಚಿಮ ಭಾಗ",
121,4,"ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ, ಕುಕ್ಕೆಹಳ್ಳಿ, ಪೂರ್ವ ಭಾಗ",
121,5,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಜೆ, ಕುಕ್ಕೆಹಳ್ಳಿ",
121,6,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಾಳೆಬೈಲು, ಪೆರ್ಡೂರು (ಪೂರ್ವ ಭಾಗ)",
121,7,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬಾಳೆಬೈಲು, ಪೆರ್ಡೂರು (ಪಶ್ಚಿಮ ಭಾಗ)",
121,8,"ಅನಂತ ಪದ್ಮನಾಭ ದೇವಸ್ಥಾನದ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೆರ್ಡೂರು, ಉತ್ತರ ಭಾಗ",
121,9,"ಅನಂತ ಪದ್ಮನಾಭ ದೇವಸ್ಥಾನ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೆರ್ಡೂರು ದಕ್ಷಿಣ ಭಾಗ",
121,10,"ಪೆರ್ಡೂರು ಫ್ರೌಢ ಶಾಲೆ, ಪೆರ್ಡೂರು, ಪೂರ್ವ ಭಾಗ",
121,11,"ಪೆರ್ಡೂರು ಪ್ರೌಢಶಾಲೆ, ಪೆರ್ಡೂರು, ಪಶ್ಚಿಮ ಭಾಗ",
121,12,"ಬಾಸೆಲ್‌ ಮಿಶನ್‌ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೆರ್ಡೂರು, (ದಕ್ಷಿಣ ಭಾಗ)",
121,13,"ಬಾಸೆಲ್‌ ಮಿಶನ್‌ ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೆರ್ಡೂರು, (ಉತ್ತರ  ಭಾಗ)",
121,14,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಪಾಡಿಗಾರ, ಪೂರ್ವ ಭಾಗ",
121,15,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಪಾಡಿಗಾರ, ಪಶ್ಚಿಮ ಭಾಗ",
121,16,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೈರಂಪಳ್ಳಿ, (ಉತ್ತರ ಭಾಗ)",
121,17,"ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದೂಪದಕಟ್ಟೆ  ಬೈರಂಪಳ್ಳಿ, (ದಕ್ಷಿಣ ಭಾಗ)",
121,18,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೈರಂಪಳ್ಳಿ, ಹೊಸ ಕಟ್ಟಡ",
121,19,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  ಕಲ್ಲಾಳ, 41 ನೇ ಶಿರೂರು,ಹಳೆ ಕಟ್ಟಡ, ಉತ್ತರ ಭಾಗ",
121,20,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  ಕಲ್ಲಾಳ, 41ನೇ ಶಿರೂರು,ಹೊಸ ಕಟ್ಟಡ, ದಕ್ಷಿಣ ಭಾಗ",
121,21,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೆಳ್ಳರಪಾಡಿ",
121,22,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮುಂಡುಂಜೆ, ಬೊಮ್ಮರಬೆಟ್ಟು",
121,23,"ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಂಚನಬೆಟ್ಟು, ಹೊಸ ಕಟ್ಟಡ",
121,24,"ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹಿರಿಯಡ್ಕ(ಪಶ್ಚಿಮ ಭಾಗ)",
121,25,"ಸರಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹಿರಿಯಡ್ಕ(ಪೂರ್ವ ಭಾಗ)",
121,26,"ಸರಕಾರಿ ಜೂನಿಯರ್ ಕಾಲೇಜು, ಹಿರಿಯಡ್ಕ (ದಕ್ಷಿಣ ಭಾಗ)",
121,27,"ಸರಕಾರಿ ಜೂನಿಯರ್ ಕಾಲೇಜು, ಹಿರಿಯಡ್ಕ, ಉತ್ತರ ಭಾಗ,",
121,28,"ಸರಕಾರಿ ಜೂನಿಯರ್ ಕಾಲೇಜು, ಹಿರಿಯಡ್ಕ (ಉತ್ತರ ಭಾಗ) ಕೊಠಡಿ ಸಂ. 6",
121,29,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಡು ಅಂಜಾರು(ಪೂರ್ವ ಭಾಗ)",
121,30,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಡು ಅಂಜಾರು(ಪಶ್ಚಿಮ ಭಾಗ)",
121,31,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಆತ್ರಾಡಿ (ಪೂರ್ವ  ಭಾಗ)",
121,32,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಆತ್ರಾಡಿ (ಪಶ್ಚಿಮ ಭಾಗ)",
121,33,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, 80 ಬಡಗಬೆಟ್ಟು (ದಕ್ಷಿಣ ಭಾಗದ ಪೂರ್ವ ಕಟ್ಟಡ)",
121,34,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, 80 ಬಡಗಬೆಟ್ಟು (ದಕ್ಷಿಣ  ಭಾಗ)",
121,35,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ರಾಜೀವ ನಗರ, 80 ಬಡಗಬೆಟ್ಟು",
121,36,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ರಾಜೀವ ನಗರ, ಹೊಸ ಕಟ್ಟಡ,(ಉತ್ತರ ಭಾಗ)",
121,37,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ) ಹೊಸ ಕಟ್ಟಡ, ರಾಜೀವ ನಗರ",
121,38,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕಾಜರಗುತ್ತು (ಉತ್ತರ ಭಾಗ)",
121,39,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕಾಜರಗುತ್ತು (ಪೂರ್ವ ಭಾಗ)",
121,40,"ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹಿರೆಬೆಟ್ಟು (ಪೂರ್ವ ಭಾಗ)",
121,41,ಆತ್ರಾಡಿ ಗ್ರಾಮ ಪಂಚಾಯತ್ ಸಭಾಂಗಣ ಹಿರೇಬೆಟ್ಟು ನೆಲಿಕಟ್ಟೆ,
121,42,"ಖಾಸಗಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹಿರೆಬೆಟ್ಟು, (ಪಶ್ಚಿಮ ಭಾಗ)",
121,43,ವಿಷ್ಣುಮೂರ್ತಿ ಪ್ರೌಢ ಶಾಲೆ ಕೋಡಿಬೆಟ್ಟು 82ಕುದಿ (ಉತ್ತರ ಭಾಗ),
