AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
87,1,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ) ನೂಕಾಪುರ,
87,2,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನೂಕಾಪುರ (ಮಾದಾಪುರ),
87,3,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ನೂಕಾಪುರ,
87,4,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಚೌಡಯ್ಯದಾನಪುರ,
87,5,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹಳೇ ಚಂದಾಪುರ,
87,6,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಸ ಚಂದಾಪುರ,
87,7,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ) ಚಿಕ್ಕಕುರುವತ್ತಿ,
87,8,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)ಚಿಕ್ಕಕುರುವತ್ತಿ,
87,9,ಸರಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ (ಎಡಭಾಗ)ದಕ್ಷಿಣ ದಿಕ್ಕಿನ ಹಂಚಿನಕಟ್ಟಡ ಹರನಗಿರಿ,
87,10,ಸರಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ (ಮದ್ಯಭಾಗ)ಪೂರ್ವ ದಿಕ್ಕಿನ  ಹಂಚಿನಕಟ್ಟಡ ಹರನಗಿರಿ,
87,11,ಸರಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ) ಆರ್‌.ಸಿ .ಸಿ.ಕಟ್ಟಡ ಹರನಗಿರಿ,
87,12,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಚಿಕ್ಕಹರಳಹಳ್ಳಿ,
87,13,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವಭಾಗ) ಬೇಲೂರ,
87,14,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ಉತ್ತರಭಾಗ) ಬೇಲೂರ,
87,15,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ಉತ್ತರಭಾಗ) ಬೇಲೂರ,
87,16,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹಿಲಹದಹಳ್ಳಿ,
87,17,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ಕುದರಿಹಾಳ,
87,18,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ) ಕುದರಿಹಾಳ,
87,19,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಎಡ ಭಾಗ) ಗುಡಗೂರ,
87,20,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಬಲ ಭಾಗ) ಗುಡಗೂರ,
87,21,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ) ವೈ.ಟಿ.ಹೊನ್ನತ್ತಿ,
87,22,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ವೈ.ಟಿ.ಹೊನ್ನತ್ತಿ,
87,23,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗುಡಗೂರ ತಾಂಡಾ,
87,24,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೈದೂರ,
87,25,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅಂಕಸಾಪುರ,
87,26,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅಂಕಸಾಪುರ,
87,27,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ಪೂರ್ವ ಭಾಗದ ಕೊಠಡಿ) ಉದಗಟ್ಟಿ",
87,28,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗದ ಕೊಠಡಿ) ಉದಗಟ್ಟಿ,
87,29,ಹಳೇ ಪಂಚಾಯತಿ ಕಟ್ಟಡ ಕೋಣನತಂಬಗಿ,
87,30,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಹೊಸ ಕಟ್ಟಡ) ಸೂಮಲಾಪುರ,
