AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
168,1,"ಅಂಗನವಾಡಿ ಕೇಂದ್ರ ಕೊಠಡಿ ಸಂಖ್ಯೆ, ವಿ ಎಸ್‌ ಗಾರ್ಡನ್‌ ಜೆ ಜೆ ನಗರ,","Aganawadi Kendra  Room No, V S Gardane J J Nagara,"
168,2,"ಅಂಗನವಾಡಿ ಕೇಂದ್ರ ಕೊಠಡಿ ಸಂಖ್ಯೆ, ವಿ ಎಸ್‌ ಗಾರ್ಡನ್‌ ಜೆ ಜೆ ನಗರ,","Aganawadi Kendra  Room No, V S Gardane J J Nagara,"
168,3,"ಸರ್ಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೇಲಿ ಮಠದ ರಸ್ತೆ, ರೂಂ 1","Govt. Model Primary School, Beli Mattada Road, room No 1"
168,4,"ಸರ್ಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೇಲಿ ಮಠದ ರಸ್ತೆ, ರೂಂ ನಂ 2","Govt. Model Primary School, Beli Mattada Road, Room No 2"
168,5,"ಸರ್ಕಾರಿ ಮಾದರಿ ತಮಿಳು ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೇಲಿ ಮಠದ ರಸ್ತೆ,","Govt. Model Tamil Primary School, Beli Mattada Road,"
168,6,"ಶಾರದ ನಿಕೇತನ ಇಂಗ್ಲಿಷ್ ಸ್ಕೂಲ್, ದೇವರ ಗುಡಿ ಬೀದಿ ರೂಂ ನಂ 1","Sharada Nikethana English School,  Devara Gudi Bedi Room No 1"
168,7,"ಶಾರದ ನಿಕೇತನ ಇಂಗ್ಲಿಷ್ ಸ್ಕೂಲ್, ದೇವರ ಗುಡಿ ಬೀದಿ ರೂಂ ನಂ 2","Sharada Nikethana English School,  Devara Gudi Bedi Room No 2"
168,8,"ಬಿ‌ಬಿ‌ಎಮ್‌ಪಿ ಟೈಲರಿಂಗ್ ಸೆಂಟರ್, ಬೀರದೇವರ ಗುಡಿ ಬೀದಿ ರೂಂ ನಂ 1","BBMP Tailoring Center, Beera Devara Gudi Bedi Room No 1"
168,9,"ಬಿ‌ಬಿ‌ಎಮ್‌ಪಿ ಟೈಲರಿಂಗ್ ಸೆಂಟರ್, ಬೀರದೇವರ ಗುಡಿ ಬೀದಿ ರೂಂ ನಂ 2","BBMP Tailoring Center, Beera Devara gudi beedi Room No 2"
168,10,"ಬಿ.ಬಿ. ಎಂ. ಪಿ. ನರ್ಸರಿ ಶಾಲೆ, ಬೀರದೇವರ ಗುಡಿ ಬೀದಿ  ರಣಾಸಿಂಗ್ ಪೇಟೆ ರೂಂ ನಂ 1","B.B. M. P. Nursery School, Beera Devara temple Street Ranasingh pet Room No 1"
