AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
60,1,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಯರಿಗೋನಾಳ,
60,2,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಡೂರು,
60,3,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೂಚನೂರು,
60,4,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ ಅಂಟರಠಾಣಾ,
60,5,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪುರತಗೇರಿ,
60,6,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.(ಪಶ್ಚಿಮ ಎಡಭಾಗ)ಹೂಲಗೇರಿ,
60,7,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ.ಶಾಲೆ.(ಪಶ್ಚಿಮ  ಬಲಭಾಗ)ಹೂಲಗೇರಿ 2,
60,8,ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಕಛೇರಿ ಹೂಲಗೇರಿ 3,
60,9,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ) ಹೂಲಗೇರಿ 4,
60,10,ಸರಕಾರಿ ಮಾದರಿಯ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ)ಹೂಲಗೇರಿ 5,
60,11,ಸರಕಾರಿ ಮಾದರಿಯ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)ಹೊಸ ಕಟ್ಟಡ ಹೂಲಗೇರಿ 6,
60,12,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾ. ಶಾಲೆ ಬಂಡರಗಲ್ಲ,
60,13,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಲ್ಲಗೋನಾಳ,
60,14,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ (ಪೂರ್ವಭಾಗ)ಕಾಟಾಪೂರ 1,
60,15,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ (ದಕ್ಷಿಣ ಭಾಗ)ಕಾಟಾಪೂರ 2,
60,16,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.(ಪೂರ್ವಭಾಗ) ಕಬ್ಬರಗಿ 1,
60,17,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪಶ್ಚಿಮ ಭಾಗ ಕಬ್ಬರಗಿ 2,
60,18,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಪೂರ್ವ ಭಾಗ ಕಬ್ಬರಗಿ 3,
60,19,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೀಳಗಿ,
60,20,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ಹಳೆಯ ಕಟ್ಟಡ ಮನ್ನೇರಾಳ,
60,21,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ)ಮನ್ನೇರಾಳ 2,
60,22,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಸೇಬಿನಕಟ್ಟಿ,
60,23,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.ಮುದೋಟಗಿ,
60,24,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ. ಮಿಯ್ಯಾಪೂರ,
60,25,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.ಮೇಣಸಗೇರಾ,
60,26,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ಪೂರ್ವಭಾಗ)ಕ್ಯಾದಿಗುಪ್ಪ 1,
60,27,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ದಕ್ಷಿಣ ಭಾಗ)ಕ್ಯಾದಿಗುಪ್ಪ 2,
60,28,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ತೊಣಸಿಹಾಳ,
60,29,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.(ಪೂರ್ವ ಭಾಗ)ಗೋತಗಿ 1,
60,30,ಸರಕಾರಿ   ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ದಕ್ಷಿಣ  ಭಾಗ ) ಗೋತಗಿ 2,
60,31,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಶಿರಗುಂಪಿ",
60,32,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಮೇಗೂರು",
60,33,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಕೂಡ್ಲೂರು",
60,34,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಾಮಿಕ ಶಾಲೆ (ಪೂರ್ವಭಾಗ)ಮುದೇನೂರು 1,
60,35,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ) ಮುದೇನೂರು 2,
60,36,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ. (ಪಶ್ಚಿಮ ಭಾಗ) ಬನ್ನಟ್ಟಿ,
60,37,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ಮುದ್ದಲಗುಂದಿ,
60,38,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ಆಡವಿಭಾವಿ,
60,39,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ, ಕಟ್ಟಡ ಮ್ಯಾದರಡೊಕ್ಕಿ",
60,40,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮ್ಯಾದರಡೊಕ್ಕಿ",
60,41,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ,ಕಟ್ಟಡ ಕಿಡದೂರು",
60,42,ಸರಕಾರಿ.ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಬಲಭಾಗ)ಕಳಮಳ್ಳಿ,
60,43,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅಮರಾಪೂರ,
60,44,ಸರಕಾರಿ  ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಳಮಳ್ಳಿ ತಾ0ಡ,
60,45,"ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕಟ್ಟಡ ಕಿಲ್ಲಾರಹಟ್ಟಿ",
60,46,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ..ಗರ್ಜನಾಳ,
60,47,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ..ನಾರಿನಾಳ,
60,48,ಸರಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ..ಹಾಗಲದಾಳ,
60,49,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ..ಸಾಸ್ವಿಹಾಳ,
60,50,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಾದಾಪೂರ,
60,51,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ತೆಗ್ಗಿಹಾಳ,
