AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
55,1,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ) ಚಿಂಚರಕಿ,
55,2,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ)ಚಿಂಚರಕಿ,
55,3,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹುಡ,
55,4,ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ಅತ್ತನೂರು,
55,5,ಎಣ್ಣೆಬೀಜ ಸೊಸೈಟಿ ಕಟ್ಟಡ ಅತ್ತನೂರು,
55,6,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಉ.ಭಾಗ) ಅತ್ತನೂರು,
55,7,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ದ.ಭಾಗ)ಅತ್ತನೂರು,
55,8,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ( ಹೊಸ ಕಟ್ಟಡ)  ಹೀರಾ,
55,9,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚೀಮ ಭಾಗ)ಹೀರಾ,
55,10,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ವಡವಟ್ಟಿ,
55,11,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ ಮುರ್ಕಿಗುಡ್ಡ,
55,12,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ 2 ನೇ ಕೋಣೆ ಮರಾಟ,
55,13,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ, 4 ನೇ ಕೋಣೆ ಮರಾಟ",
55,14,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಉ.ಭಾಗ) ಸಿರವಾರ,
55,15,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ದ.ಭಾಗ) ಸಿರವಾರ,
55,16,ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಾರ್ಯಲಯ ಕಟ್ಟಡ (ಹೊಸದು) (ಪ.ಭಾ)ಸಿರವಾರ,
55,17,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಹೊಸ ಕಟ್ಟಡ ಸಿರವಾರ,
55,18,"ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ (ಬಾಲಕಿಯರ) ಪಶ್ಚಿಮ ಭಾಗ, ಸಿರವಾರ",
55,19,ಸರಕಾರಿ ಮಾದರಿಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ (ಬಾಲಕಿಯರ)( ಪೂರ್ವ ಭಾಗ)ಸಿರವಾರ,
55,20,ಸರಕಾರಿ  ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಕಟ್ಟಡ ವಿದ್ಯಾನಗರ ಹರಿಜನವಾಡಾ 2 ನೇ ಕೋಣೆ  ಸಿರವಾರ,
55,21,ಸರಕಾರಿ  ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಕಟ್ಟಡ ವಿದ್ಯಾನಗರ ಹರಿಜನವಾಡಾ 4 ನೇ ಕೋಣೆ ಸಿರವಾರ,
55,22,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ವಿದ್ಯಾನಗರ ,ಹರಿಜನವಾಡ 6ನೇ ಕೋಣೆ  ಸಿರವಾರ",
55,23,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡ ವಿದ್ಯಾನಗರ ,ಹರಿಜನವಾಡ 8ನೇ ಕೋಣೆ  ಸಿರವಾರ",
55,24,ಸರಕಾರಿ ಕನ್ಯಾ ಪ್ರೌಢ ಶಾಲೆ  ಸಿರವಾರ ಪಿ.ಡಬ್ಲೂಡಿ ಕಂಪೌಂಡ (ಪೂರ್ವ ಭಾಗ) ಸಿರವಾರ,
55,25,ಸರಕಾರಿ ಕನ್ಯಾ ಪ್ರೌಢ ಶಾಲೆ ಸಿರವಾರ (ಉ.ಭಾ),
55,26,ಸರಕಾರಿ ಕಿರಿಯ ಮಹಾವಿದ್ಯಾಲಯ 1 ನೇ ಕೋಣೆ ಸಿರವಾರ,
55,27,ಸರಕಾರಿ ಕಿರಿಯ ಮಹಾವಿದ್ಯಾಲಯ 2ನೇ ಕೋಣೆ ಸಿರವಾರ,
55,28,ಸರಕಾರಿ ಕಿರಿಯ ಮಹಾವಿದ್ಯಾಲಯ (ಪಿ.ಯು.ಸಿ.ರೂಂ) 3ನೇ ಕೋಣೆ ಸಿರವಾರ,
55,29,ಸರಕಾರಿ ಕಿರಿಯ ಮಹಾವಿದ್ಯಾಲಯ (ಪಿ.ಯು.ಸಿ.ರೂಂ) 4ನೇ ಕೋಣೆ ಸಿರವಾರ,
55,30,ಸಹಾಯಕ ಕಾರ್ಯಪಾಲಕ ಇಂಜಿನಿಯರ್ ಕಛೇರಿ ನಂ.1 ಕಾಲುವೆ ಉಪ-ವಿಭಾಗ ಸಿರವಾರ,
55,31,ಕಾರ್ಯನಿರ್ವಾಹಕ ಇಂಜಿನಿಯರ್ ಕಛೇರಿ  ನಂ.4 ಕಾಲುವೆ ವಿಭಾಗ ಸಿರವಾರ,
55,32,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ) ಕಸನದೊಡ್ಡಿ,
55,33,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಡೂಣಮರಡಿ,
55,34,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, (ಪೂರ್ವ ಭಾಗ)ಕುರುಕುಂದಾ",
