AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
220,1,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ) ಕೊಡಗಹಳ್ಳಿ,
220,2,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ),  ಕೊಡಗಹಳ್ಳಿ-2",
220,3,ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)  ಕೊಡಗಹಳ್ಳಿ,
220,4,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಅರವಟ್ಟಿಗೆಕೊಪ್ಪಲು",
220,5,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ),ಬಿ ಸೀಹಳ್ಳಿ-1",
220,6,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ),ಬಿ ಸೀಹಳ್ಳಿ-2",
220,7,"ಸರ್ಕಾರಿ ಪ್ರೌಡ ಶಾಲೆ ,ಬಿ.ಸೀಹಳ್ಳಿ-2 (ಕೋಠಡಿ ನಂ 1)",
220,8,"ಸರ್ಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ,ಬಿ ಸೀಹಳ್ಳಿ-3 (ಕೊಠಡಿ ನಂ 2)",
220,9,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹುಣಸಗಹಳ್ಳಿ",
220,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮಾರಗೌಡನಹಳ್ಳಿ",
220,11,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ, ಗೊರವನಹಳ್ಳಿ",
220,12,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,  ಯಾಚೇನಹಳ್ಳಿ-1 (ಪೂರ್ವ ಭಾಗ)",
220,13,"ಸರ್ಕಾರಿ   ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಧಕ್ಷಿಣ ಭಾಗ), ಯಾಚೇನಹಳ್ಳಿ-2",
220,14,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ), ಯಾಚೇನಹಳ್ಳಿ-3",
220,15,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮೆಣಸಿಕ್ಯಾತನಹಳ್ಳಿ",
220,16,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕಾಡುಕೊತ್ತನಹಳ್ಳಿ",
