AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
179,1,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಗುಂಜೂರು",
179,2,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ  , ಮೇಲಿನಜೂಗಾನಹಳ್ಳಿ",
179,3,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ  , ಕೆಳಗಿನಜೂಗಾನಹಳ್ಳಿ",
179,4,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ  ಎಸ್‌.ಎಸ್‌ ಘಾಟಿ,
179,5,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಲಗುಮೇನಹಳ್ಳಿ,
179,6,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಕಲ್ಲುಕೋಟೆ",
179,7,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಹಿರೇಮುದ್ದೇನಹಳ್ಳಿ, ರೂ.ನಂ.1",
179,8,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ,ಚಿಕ್ಕಮುದ್ದೇನಹಳ್ಳಿ",
179,9,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ತುರುವನಹಳ್ಳಿ",
179,10,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ದುರ್ಗೇನಹಳ್ಳಿ",
179,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಸುಬ್ಬರಾಯ ನಾಗೇನಹಳ್ಳಿ",
179,12,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಪಾಲ್ ಪಾಲ್ ದಿನ್ನೆ",
179,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಮೇಲಿನನಾಯಕರಂಡಹಳ್ಳಿ",
179,14,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಕೆಳಗಿನನಾಯಕರಂಡಹಳ್ಳಿ",
179,15,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ,ನೆಲ್ಲುಕುಂಟೆ",
179,16,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ, ಮಜರಾ ಹೊಸಹಳ್ಳಿ",
179,17,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ,ಚೀಲೇನಹಳ್ಳಿ",
