AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
75,1,ಧಾರವಾಡ ಜಿ.ಪಂ.ಹಿ.ಪ್ರಾ.ಕ.ಗಂ.ಮ. ಶಾಲೆ,
75,2,ಧಾರವಾಡ ಜಿ.ಪಂ.ಹಿರಿಯ ಪ್ರಾ.ಕ.ಗಂ.ಮ.ಶಾಲೆ ರೂಮ ನಂ 1,
75,3,ಧಾರವಾಡ ಜಿ.ಪಂ.ಹಿರಿಯ ಪ್ರಾ.ಕ.ಗಂ.ಮ. ಶಾಲೆ ಕೋಣೆ ನಂ 3,
75,4,ಧಾರವಾಡ ಜಿ.ಪಂ.ಹಿ.ಪ್ರಾ.ಕ.ಗಂ.ಮ. ಶಾಲೆ,
75,5,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ,
75,6,ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕುಂಬಾರಕೊಪ್ಪ ಕೊಣೆ ನಂ 1,
75,7,ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕುಂಬಾರಕೊಪ್ಪ ಕೋಣೆ ನಂ 3,
75,8,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,
75,9,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಕ.ಗಂ.ಮ.ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ,
75,10,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಕ.ಗಂ.ಮ.ಶಾಲೆ ಹೊಸವಾಳ,
75,11,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ,
75,12,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಕೋಣೆ ನಂ 1,
75,13,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಕೋಣೆ ನಂ 3,
75,14,ಸರಕಾರಿ  ಕಿ.ಪ್ರಾ. ಕನ್ನಡ.ಗಂ.ಮ. ಶಾಲೆ ಕಂಬಾರಗಣವಿ,
75,15,ಧಾರವಾಡ ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಸ.ಕಿ .ಪ್ರಾ.ಉರ್ದು ಗಂ.ಮ.ಶಾಲೆ,
75,16,ಹಿ.ಪ್ರಾ. ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ) ಕೋಣೆ ನಂ 1,
75,17,ಹಿ.ಪ್ರಾ. ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ)ಕೋಣೆ ನಂ 3,
75,18,ಹಿ.ಪ್ರಾ.ಗಂ.ಮ.ಶಾಲೆ ಕೋಣೆ ನಂ 1(ದಕ್ಷಿಣಭಾಗ),
75,19,ಹಿ.ಪ್ರಾ.ಗಂ.ಮ.ಶಾಲೆ ಕೋಣೆ ನಂ 2 (ದಕ್ಷಿಣಭಾಗ),
75,20,ಸ.ಹಿ.ಪ್ರಾ.ಕ.ಗ.ಮ.ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ)ಕೋಣೆ ನಂ 1,
75,21,ಸ.ಹಿ.ಪ್ರಾ.ಕ.ಗ.ಮ.ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ)ಕೋಣೆ ನಂ 3,
75,22,ಸರಕಾರಿ ಹಿರಿಯ ಪಾಥಮಿಕ್ರ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ(ಉತ್ತರ ಭಾಗ),
75,23,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಡಿ.ಪಿ.ಇ.ಪಿ (ಜನತಾ ಪ್ಲಾಟ) ಮುಗದ,
