AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
66,1,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಹೊಸ ಸಭಾಭವನ  ಕಟ್ಟಡ  ಹಿರೇಹಂದಿಗೋಳ,
66,2,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ  ಹೊಸ ಕಟ್ಟಡ ರೂ.ನಂ.1ಹಿರೇಹಂದಿಗೋಳ,
66,3,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನಂ.12 ರೂ.ನಂ.3 ಎಸ್‌. ಎಂ. ಕೃಷ್ಣನಗರ ಗದಗ,
66,4,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ನಂ 12 ರೂ ನಂ 2 ಎಸ್‌.ಎಮ್‌.ಕೃಷ್ಣ ನಗರ ಗದಗ,
66,5,"ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ, ರೂ ನಂ.1, ಎಸ್‌.ಎಂ. ಕೃಷ್ಣ ನಗರ, ಗದಗ",
66,6,"ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ,ಬಲಭಾಗ, ರೂ.ನಂ 4, ಎಸ್‌. ಎಂ. ಕೃಷ್ಣ ನಗರ ಗದಗ",
66,7,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನಂ. 17 ರೂ. ನಂ.2 ಡಾ. ಅಂಬೇಡ್ಕರ ನಗರ ಗದಗ,
66,8,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ನಂ.17 ರೂ.ನಂ.3 ಡಾ.ಅಂಬೇಡ್ಕರ ನಗರ ಗದಗ,
66,9,ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹಳೆ ಕಟ್ಟಡ   ನಂ.17ರೂ. ನಂ.2 ಡಾ.ಅಂಬೇಡ್ಕರ ನಗರ ಗದಗ,
66,10,ಸಿ.ಎಂ.ಸಿ.  ಸಮುದಾಯ ಭವನ   ಮ್ಯಾಗೇರಿ ಓಣಿ ಗದಗ,
66,11,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಉರ್ದು ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ನಂ. 1, ಗದಗ",
66,12,ಆದರ್ಶ ಶಿಕ್ಷಣ ಸಮಿತಿ ಕಾಮರ್ಸ ಕಾಲೇಜು ರೂಮ ನಂ.1 ಬೆಟಗೇರಿ,
66,13,ಆದರ್ಶ ಶಿಕ್ಷಣ ಸಮಿತಿ ಕಾಮರ್ಸ ಕಾಲೇಜ  ರೂ.ನಂ.2 ಬೆಟಗೇರಿ,
66,14,ಬಾಶಲ್‌ ಮಿಶನ ಕೃಷಿ ಪ್ರೌಡಶಾಲೆ ಎಡಭಾಗ ರೂ ನಂ.1 ಬೆಟಗೇರಿ,
66,15,ಬಾಶಲ್‌ಮಿಷನ್‌ ಕೃ ಷಿ ಪ್ರೌಡ ಶಾಲೆ ಮದ್ಯೆಭಾಗ ರೂ ನಂ.3 ಬೆಟಗೇರಿ,
66,16,"ಬಾಶಲ ಮಿಶನ ಕೃಷಿ ಪ್ರೌಡಶಾಲೆ, ರೂಮ್ ನಂ.5 ಬಲಭಾಗ ಬೆಟಗೇರಿ",
66,17,ಸರಕಾರಿ ಕನ್ನಡ  ಗಂಡು ಮಕ್ಕಳ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ನಂ 3 ರೂ ನಂ 1 ಹೊಸಪೇಟೆ ಚೆಕ್‌ ಬೆಟಗೇರಿ,
66,18,ಸರಕಾರಿ ಕನ್ನಡ  ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನಂ 3 ರೂ ನಂ 3  ಹೊಸಪೇಟೆ ಚಕ್‌ ಬೆಟಗೇರಿ,
66,19,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ ನಂ 3 ಬಾಲಾಜಿ ಗುಡಿ ಎದುರಿಗೆ ರೂ ನಂ.1ಬೆಟಗೇರಿ,
66,20,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ ನಂ.3 ಬಾಲಾಜಿ ಗುಡಿ ಹತ್ತಿರ ರೂ.ನಂ.2 ಬೆಟಗೇರಿ,
