AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
82,1,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಪೂರ್ವಭಾಗ) ಯಲಿವಾಳ,
82,2,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ)ಯಲಿವಾಳ,
82,3,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಬೈಲವಾಳ ಮ ಆರೆಗೊಪ್ಪ,
82,4,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  (ಪೂರ್ವ ಭಾಗ) ಬಮ್ಮನಹಳ್ಳಿ,
82,5,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  (ಪಶ್ಚಿಮ ಭಾಗ) ಬಮ್ಮನಹಳ್ಳಿ,
82,6,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  (ಪಶ್ಚಿಮ ಭಾಗ) ಬಮ್ಮನಹಳ್ಳಿ,
82,7,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ)ಬಮ್ಮನಹಳ್ಳಿ,
82,8,ಸರಕಾರಿ ಕನ್ನಡ ಹೆಣ್ಣು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  (ಪೂರ್ವ ಭಾಗ) ಹನುಮಸಾಗರ,
82,9,ಸರಕಾರಿ ಬಾಲವಾಡಿ ಶಾಲೆ ಹನುಮಸಾಗರ,
82,10,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಹೆಣ್ಣುಮಕ್ಕಳ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ (ಪಶ್ಚಿಮ ಭಾಗ)ಹನುಮಸಾಗರ,
