AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
116,1,"ಸರ್ಕಾರಿ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಬಿಳಗಲಿ",
116,2,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮೂಡಿ",
116,3,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದೊಡ್ಡಿಕೊಪ್ಪ",
116,4,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ನೆಲ್ಲಿಕೊಪ್ಪ",
116,5,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ತೊರವಂದ",
116,6,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಸಾಬಾರ",
116,7,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ಪಶ್ಚಿಮ ಭಾಗ),ಶಕುನವಳ್ಳಿ",
116,8,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ),ಶಕುನವಳ್ಳಿ",
116,9,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವಭಾಗ),ಶಕುನವಳ್ಳಿ",
116,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಆಲಹಳ್ಳಿ",
116,11,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಸೂರಣಗಿ",
116,12,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕೋಡಿಕೊಪ್ಪ",
116,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದ್ವಾರಹಳ್ಳಿ",
116,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಅಗಸನಹಳ್ಳಿ",
116,15,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮೂಗೂರು",
116,16,"ಸರ್ಕಾರಿ ಉರ್ದು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ತಲಗಡ್ಡೆ",
116,17,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ತಲಗಡ್ಡೆ",
116,18,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಕಮರೂರು",
116,19,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ತೆಲಗುಂದ",
116,20,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಲಕ್ಕವಳ್ಳಿ",
116,21,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಮಲ್ಲಾಪುರ",
116,22,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ನೇರಲಗಿ",
116,23,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕೋಡಿಹಳ್ಳಿ",
116,24,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹುರಳಿಕೊಪ್ಪ",
116,25,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಬೆಣ್ಣೆಗೆರೆ",
116,26,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹೀರೆಚೌಟಿ",
116,27,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಚಿಕ್ಕಚೌಟಿ",
116,28,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹುರಳಿ",
116,29,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದೇವಸ್ಥಾನದ ಹಕ್ಕಲು (ಕೋಟಿಪುರ)",
116,30,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,(ಪೂರ್ವ ಭಾಗ)ಕುಬಟೂರು",
116,31,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,(ದಕ್ಷಿಣ ಭಾಗ)ಕುಬಟೂರು",
116,32,"ಉನ್ನತೀಕರಿಸಿದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ದಕ್ಷಿಣಕ್ಕೆ ಬಾಗಿಲು ಹೊಂದಿದ ಪೂರ್ವ ಪಶ್ಚಿಮದ ಹಳೇಕಟ್ಟಡದ  ಎಡ ಭಾಗ)ಜಡೆ",
116,33,"ಉನ್ನತೀಕರಿಸಿದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,(ದಕ್ಷಿಣಕ್ಕೆ ಬಾಗಿಲು ಹೊಂದಿದ ಪೂರ್ವ ಪಶ್ಚಿಮದ ಹಳೇಕಟ್ಟಡ ಬಲ ಭಾಗ)ಜಡೆ",
116,34,ಉನ್ನತೀಕರಿಸಿದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  (ಪಶ್ಚಿಮಕ್ಕೆ ಬಾಗಿಲುಹೊಂದಿದ ಉತ್ತರ ದಕ್ಷಿಣದ ಹೊಸ ಕಟ್ಟಡ-ಎಡ ಭಾಗ)ಜಡೆ,
116,35,"ಉನ್ನತೀಕರಿಸಿದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,(ಪಶ್ಚಿಮಕ್ಕೆ ಬಾಗಿಲುಹೊಂದಿದ ಉತ್ತರ ದಕ್ಷಿಣದ ಹೊಸ ಕಟ್ಟಡ-ಬಲ ಭಾಗ) ಜಡೆ",
116,36,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ, ಜಡೆ-ಯಡಗೊಪ್ಪ",
116,37,"ಸರ್ಕಾರಿ  ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಬಂಕಸಾಣ",
116,38,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಬೆನ್ನೂರು",
