AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
83,1,ಸರಕಾರಿ ಕನ್ನಡ  ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  ಮುತ್ತಳ್ಳಿ,
83,2,ಸರ್ಕಾರಿ ಕನ್ನಡ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  (ಪೂರ್ವ ಭಾಗ) ತಡಸ,
83,3,ಸರ್ಕಾರಿ ಕನ್ನಡ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ  (ಪೂರ್ವ ಭಾಗದ ದಕ್ಷಿಣ ಕಡೆ) ತಡಸ,
83,4,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳಶಾಲೆ (ಪಶ್ಚಿಮಭಾಗ)ತಡಸ,
83,5,ಸರ್ಕಾರಿ ಕನ್ನಡ  ಗಂಡು ಮಕ್ಕಳ ವೀರಭದ್ರೇಶ್ವರ ಶಾಲೆ (ದಕ್ಷಿಣ ಭಾಗ) ತಡಸ,
83,6,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ(ಉತ್ತರ  ಭಾಗ)ತಡಸ,
83,7,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ(ಉತ್ತರ  ಭಾಗ ಬಲಭಾಗ )ತಡಸ,
83,8,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ವೀರಭದ್ರಶ್ವರ  ಶಾಲೆ (ಉತ್ತರ ಭಾಗ) ತಡಸ,
83,9,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ವೀರಭದ್ರಶ್ವರ  ಶಾಲೆ (ಉತ್ತರ ಭಾಗದ ದಕ್ಷಿಣ ಕಡೆ ) ತಡಸ,
83,10,ಗ್ರಾಮ  ಪಂಚಾಯತ  ಕಾರ್ಯಾಲಯ ತಡಸ,
83,11,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ತಿಮ್ಮಾಪೂರ,
83,12,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡುಮಕ್ಕಳ ಶಾಲೆ ಎನ.ಎಮ.ತಡಸ,
83,13,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ)ಹಿರೇಬೆಂಡಿಗೇರಿ,
83,14,ಸರಕಾರಿ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗದ ಪಶ್ಚಿಮ ಕಡೆ)ಹಿರೇಬೆಂಡಿಗೇರಿ,
83,15,ಸರಕಾರಿ ಕನ್ನಡಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  (ಪಶ್ಚಿಮ ಭಾಗ)ಹಿರೇಬೆಂಡಿಗೇರಿ,
83,16,"ಸರಕಾರಿ ಉರ್ದು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಚಿಕ್ಕಬೆಂಡಿಗೇರಿ",
83,17,ಸರ್ಕಾರಿ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವಭಾಗ)ಬೆಳವಲಕೊಪ್ಪ,
83,18,ಸರ್ಕಾರಿ ಕನ್ನಡ ಗಂಡುಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಉತ್ತರ ಭಾಗ)ಬೆಳವಲಕೊಪ್ಪ,
83,19,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ ಪಾಣಿಗಟ್ಟಿ,
83,20,ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ(ಪಶ್ಚಿಮ ಭಾಗ) ಪಾಣಿಗಟ್ಟಿ,
