AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
18,1,ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ ಪಶ್ಚಿಮ ಭಾಗ ಹುಲಕುಂದ,
18,2,ಸರ್ಕಾರಿ ಮಾದರಿ  ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ  ಪೂರ್ವಭಾಗ ಹುಲಕುಂದ,
18,3,ಸರ್ಕಾರಿ ಮಾದರಿ  ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ  ಹೊಸ ಕಟ್ಟಡ ಹುಲಕುಂದ,
18,4,ಗ್ರಾಮ ಪಂಚಾಯತ ಆಫೀಸ ಹುಲಕುಂದ,
18,5,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ ಹೊಸ ಆರ್.ಸಿ.ಸಿ ಕಟ್ಟಡ ಬಲಭಾಗ ಕುನ್ನಾಳ,
18,6,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ ಹೊಸ ಆರ್.ಸಿ.ಸಿ ಕಟ್ಟಡ ಎಡಭಾಗ ಕುನ್ನಾಳ,
18,7,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ  ಪೂರ್ವ ಭಾಗ ತೊಂಡಿಕಟ್ಟಿ,
18,8,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ  ಪಶ್ಚಿಮ ಭಾಗ ತೊಂಡಿಕಟ್ಟಿ,
18,9,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ ಬುದ್ನಿಖುರ್ದ,
18,10,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ ಹೊಸ ಆರ್.ಸಿ.ಸಿ ಕಟ್ಟಡ ಕಮಕೇರಿ,
18,11,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಹೆಣ್ಣುಮಕ್ಕಳ ಶಾಲೆ ಹೊಸಕೊಟಿ,
18,12,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಕನ್ನಡ ಶಾಲೆ  ಪೂರ್ವ ಭಾಗ ಹೊಸಕೊಟಿ,
18,13,ಸಮಾಜ ಮಂದಿರ ( ಹಳೆಯ ಗ್ರಾಮ ಪಂಚಾಯತ ಕಚೇರಿ) ಹೊಸಕೊಟಿ,
18,14,ಗ್ರಾಮ ಪಂಚಾಯತ ಕಾರ್ಯಾಲಯ ಹೊಸ ಕಟ್ಟಡ ಹೊಸಕೋಟಿ,
