AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
3,1,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ,",
3,2,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರ ಕೋಣೆ",
3,3,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರ ಬದಿಯ ಕೋಣೆ,",
3,4,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,",
3,5,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ ನಂ.2,",
3,6,"ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರ ಕೋಣೆ,",
3,7,"ಸರಕಾರಿ  ಹಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ ನಂ.1,",
3,8,"ಸರಕಾರಿ  ಹಿರಿಯ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ ನಂ.2,",
3,9,"ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ, ತಾಂವಶಿ ತೋಟ,",
3,10,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ ಕೋಣೆ ನಂ.1,",
3,11,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ ಕೋಣೆ ನಂ.4, ರಾಮತೀರ್ಥ",
3,12,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ ಹೊಸ ಕಟ್ಟಡ, ಸಿದ್ದೇಶ್ವರ ಹೂದೋಟ,",
3,13,"ನಮ್ಮುರ ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ, ಹೊಸ ಕಟ್ಟಡ, ಸಿದ್ದೇಶ್ವರ ಹೂದೋಟ,",
3,14,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೂರ್ವದ ಹೊಸ ಕಟ್ಟಡ ಮದ್ಯದ ಕೋಣೆ,",
3,15,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೂರ್ವದ ಹೊಸ ಕಟ್ಟಡ ಕೊನೆಯ ಕೋಣೆ,",
3,16,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಪೂರ್ವದ ಹೊಸ ಕಟ್ಟಡ, ಪಶ್ಚಿಮದ ಕೋಣೆ",
3,17,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ ಪೂರ್ವದ ಕೋಣೆ,",
3,18,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪಶ್ಚಿಮ ಕೋಣೆ",
3,19,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ,",
3,20,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ದಕ್ಷಿಣದ ಕೋಣೆ,",
3,21,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಶಾಲೆ, ಹಂದರ ಖೋಡಿ ತೋಟ,",
3,22,"ಸರಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಶ್ಚಿಮದ ಕೋಣೆ,",
3,23,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೂರ್ವದ ಕೋಣೆ,",
3,24,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪಶ್ಚಿಮ ಕೋಣೆ,",
3,25,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪೂರ್ವದ ಕೋಣೆ,",
3,26,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಕೋಣೆ ನಂ.2,",
3,27,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಕೋಣೆ ನಂ.4,",
3,28,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಕೋಣೆ ನಂ.6,",
3,29,"ಹಳೆ ಪಂಚಾಯತ ಹೊಸ ಕಟ್ಟಡ,",
3,30,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಕೋಣೆ ನಂ.7,",
3,31,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಕೋಣೆ ನಂ.9,",
3,32,"ನಮ್ಮೂರ ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ ಪಶ್ಚಿಮದ ಕೋಣೆ, ಕೇಸ್ಕರ ದಡ್ಡಿ,",
3,33,"ಸಮನ್ವಯ ಸಂಪನ್ಮೂಲ ಕೇಂದ್ರ, ಆಯ್ ಇ ಆರ್ ಟಿ ಕಚೇರಿ ಕಟ್ಟಡ,",
3,34,"ಸರಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಶ್ಚಿಮದ ಕೋಣೆ,",
3,35,"ಸರಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೂರ್ವದ ಕೋಣೆ,",
3,36,"ಶ್ರೀ. ಬಸವಲಿಂಗ ಸ್ವಾಮೀಜಿ ಪೂರ್ವ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮದ್ಯದ ಕೋಣೆ,",
3,37,"ಸರಕಾರಿ ಶಾಸಕರ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ ನಂ. 2,",
3,38,"ಸರಕಾರಿ ಶಾಸಕರ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮಧ್ಯದ ಕೋಣೆ,",
3,39,"ಸರಕಾರಿ ಶಾಸಕರ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷೀಣದ ಕೋಣೆ,",
3,40,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ,",
3,41,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮಾಧವಾನಂದ ನಗರ, ತೆಲಸಂಗ ಕ್ರಾಸ್,",
3,42,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಚವ್ಹಾಣ ವಸತಿ, ಫಡತರವಾಡಿ.",
3,43,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಪೂರ್ವದ ಕೋಣೆ,",
3,44,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪಶ್ಚಿಮದ ಕೋಣೆ,",
3,45,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಪೂರ್ವದ ಮಧ್ಯದ ಕೋಣೆ,",
3,46,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ದಕ್ಷಿಣದ ಕೋಣೆ,",
3,47,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ, ಉತ್ತರದ ಕೋಣೆ,",
3,48,"ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ,",
3,49,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪಶ್ಚಿಮದ ಕೋಣೆ, ಹೊಸ ಕಟ್ಟಡ,",
3,50,"ಸರಕಾರಿ ಮರಾಠಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷೀಣದ ಕೋಣೆ,",
3,51,"ಸರಕಾರಿ ಮರಾಠಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಬೋರಾಡೆ ವಾಡಿ",
3,52,"ಶ್ರೀ ಅಪ್ಪಯ್ಯಾ ಸ್ವಾಮಿ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ,",
3,53,"ಶ್ರೀ ಅಪ್ಪಯ್ಯಾ ಸ್ವಾಮಿ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಮದ್ಯದ",
3,54,"ಶ್ರೀ ಅಪ್ಪಯ್ಯಾ ಸ್ವಾಮಿ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ದಕ್ಷಿಣ ಕೋಣೆ,",
3,55,"ಶ್ರೀ ಅಪ್ಪಯ್ಯಾ ಸ್ವಾಮಿ ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ",
3,56,"ರಾಷ್ಟ್ರೀಯ ಕ್ರೀಡಾ ಮಂಡಳ ಕಟ್ಟಡ,",
3,57,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪಶ್ಚಿಮದ ಕೋಣೆ,",
3,58,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ,ಮದ್ಯದ ಕೋಣೆ",
3,59,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪೂರ್ವದ ಕೋಣೆ,",
3,60,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಪೂರ್ವದ ಕೋಣೆ ನಂ.2,",
3,61,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ, ಉತ್ತರದ ಕೋಣೆ,",
3,62,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಕನ್ನಡ ಶಾಲೆ, ಹೊಸ ಕಟ್ಟಡ, ದಕ್ಷಿಣದ ಕೋಣೆ,",
3,63,"ಶ್ರೀ. ಮುರುಘೇಂದ್ರ ಶಿವಯೋಗಿ ವೀರಶೈವ ವಿದ್ಯಾಪೀಠ (ರಿ) ಪ್ರೌಢ ಶಾಲೆ, ಉತ್ತರದ ಕೋಣೆ ನಂ. 1,",
3,64,"ಶ್ರೀ. ಮುರುಘೇಂದ್ರ ಶಿವಯೋಗಿ ವೀರಶೈವ ವಿದ್ಯಾಪೀಠ (ರಿ) , ಉತ್ತರದ ಕೋಣೆ ನಂ. 2,",
3,65,"ಶ್ರೀ. ಮುರುಘೇಂದ್ರ ಶಿವಯೋಗಿ ವೀರಶೈವ ವಿದ್ಯಾಪೀಠ (ರಿ) , ಉತ್ತರದ ಕೋಣೆ ನಂ. 7,",
3,66,"ಶ್ರೀ. ಮುರುಘೇಂದ್ರ ಶಿವಯೋಗಿ ವೀರಶೈವ ವಿದ್ಯಾಪೀಠ (ರಿ) , ಉತ್ತರದ ಕೋಣೆ ನಂ. 10,",
3,67,"ಚನ್ನಪ್ಪ ಶಿವರುದ್ರಪ್ಪ ಕಿತ್ತೂರ ಪ್ರೌಢ ಶಾಲೆ, ಉತ್ತರದ ಬದಿಯ ಪಶ್ಚಿಮದ ಕೋಣೆ ನಂ.1,",
3,68,"ಚನ್ನಪ್ಪ ಶಿವರುದ್ರಪ್ಪ ಕಿತ್ತೂರ ಪ್ರೌಢ ಶಾಲೆ, ಉತ್ತರದ ಬದಿಯ ಪೂರ್ವದ ಕೋಣೆ ನಂ.1,",
3,69,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಲಿಡಕರ ಕಾಲೋನಿ, ಪಶ್ಚಿಮದ ಕೋಣೆ ನಂ.1,",
3,70,"ನಮ್ಮೂರ ಸರಕಾರಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಲಿಡಕರ ಕಾಲೋನಿ, ಪಶ್ಚಿಮದ ಕೋಣೆ ನಂ.2,",
3,71,"ಶ್ರೀ. ಮುರುಘರಾಜೇಂದ್ರ ಕಲಾ ಪದವಿ ಮಹಾವಿದ್ಯಾಲಯ, ಉತ್ತರದ ಕೋಣೆ ನಂ. 1,",
3,72,"ಶ್ರೀ. ಮುರುಘರಾಜೇಂದ್ರ ಕಲಾ ಪದವಿ ಕಾಲೇಜು, ಮದ್ಯದ ಕೋಣೆ,",
